Format Version,1.23,Take Name,July2_No_T2,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2026-07-07 06.11.09.241 PM,Capture Start Frame,103406471,Total Frames in Take,4630,Total Exported Frames,4630,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2024,8.433000,-0.044150,0.022076,0.024063,0.998491,129.673355,-138.620453,1165.384766,169.493927,-141.316803,1151.736328,121.057739,-125.646904,1189.211182,98.468307,-148.897659,1155.206665,0.009477,0.006154,-0.039511,0.999155,115.609718,-94.638916,958.507812,144.360519,-92.090134,958.202209,102.822807,-99.460152,979.698792,99.645836,-92.366432,937.622620,169.276199,-141.252838,1151.893799,121.258644,-125.783684,1188.934692,98.513863,-148.862030,1155.256104,144.424179,-92.113197,958.365295,103.059738,-99.354622,979.214111,99.384201,-92.410858,937.746399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,8.438000,-0.044087,0.022184,0.024085,0.998491,129.678925,-138.606461,1165.393677,169.496536,-141.299927,1151.736084,121.068169,-125.636040,1189.223511,98.471931,-148.883423,1155.221191,0.009704,0.006147,-0.039142,0.999168,115.618683,-94.662720,958.516235,144.367615,-92.092690,958.212891,102.834496,-99.503067,979.704529,99.653946,-92.392387,937.631409,169.283890,-141.234726,1151.894775,121.274063,-125.773567,1188.944580,98.511559,-148.849014,1155.270264,144.433640,-92.115051,958.373230,103.061417,-99.399895,979.229736,99.394356,-92.436913,937.755676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,8.442000,-0.044423,0.022095,0.024312,0.998473,129.686981,-138.634811,1165.396606,169.508255,-141.318283,1151.747681,121.065903,-125.652817,1189.216309,98.486664,-148.933365,1155.225464,0.009667,0.006191,-0.038905,0.999177,115.623955,-94.667938,958.518860,144.371643,-92.084274,958.212891,102.843872,-99.512909,979.708496,99.656357,-92.406624,937.635254,169.290390,-141.251312,1151.910400,121.276505,-125.789314,1188.938354,98.524910,-148.900116,1155.272705,144.436295,-92.106598,958.372498,103.071861,-99.408615,979.228943,99.399460,-92.451424,937.761597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,8.446000,-0.043887,0.022070,0.024078,0.998502,129.684509,-138.634003,1165.402466,169.505081,-141.322495,1151.752441,121.068733,-125.673119,1189.235596,98.479599,-148.906387,1155.218994,0.009681,0.006211,-0.039175,0.999166,115.630615,-94.675056,958.521912,144.379654,-92.106865,958.214722,102.848869,-99.513725,979.712036,99.663300,-92.404556,937.639038,169.294312,-141.256546,1151.911987,121.279182,-125.819786,1188.940063,98.519615,-148.869171,1155.272583,144.442963,-92.129265,958.373779,103.078369,-99.408897,979.229370,99.408409,-92.449181,937.766235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,8.450000,-0.044014,0.022201,0.024172,0.998492,129.681564,-138.629364,1165.399780,169.499023,-141.314041,1151.740112,121.069679,-125.663979,1189.231934,98.475861,-148.910080,1155.227173,0.009489,0.006176,-0.039336,0.999162,115.629082,-94.662682,958.521179,144.378983,-92.103851,958.214539,102.844688,-99.489006,979.712463,99.663589,-92.395172,937.636658,169.285965,-141.246994,1151.901978,121.282837,-125.807281,1188.941406,98.513435,-148.874771,1155.278076,144.447479,-92.125900,958.374451,103.067520,-99.386169,979.236450,99.402908,-92.440147,937.763672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,8.454000,-0.043990,0.022132,0.024064,0.998497,129.675674,-138.617081,1165.396484,169.494568,-141.309525,1151.742432,121.063042,-125.650970,1189.227905,98.469284,-148.890762,1155.218872,0.009558,0.006172,-0.039011,0.999174,115.620399,-94.649048,958.520447,144.368622,-92.071465,958.214722,102.838730,-99.486664,979.710876,99.653839,-92.388992,937.635986,169.281143,-141.244781,1151.900391,121.267654,-125.790443,1188.945923,98.511246,-148.855148,1155.269287,144.430695,-92.094193,958.375427,103.072380,-99.382347,979.232605,99.396881,-92.433067,937.758667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,8.458000,-0.044176,0.022194,0.024138,0.998486,129.670181,-138.612793,1165.389404,169.487808,-141.304306,1151.731445,121.058525,-125.639137,1189.217041,98.464111,-148.894943,1155.219482,0.009968,0.006225,-0.038760,0.999180,115.611534,-94.642761,958.512268,144.358459,-92.050621,958.206665,102.833733,-99.504257,979.699463,99.642403,-92.373383,937.630737,169.272278,-141.239090,1151.890747,121.263824,-125.775826,1188.939819,98.505219,-148.860580,1155.267944,144.422424,-92.073051,958.366028,103.062035,-99.400063,979.222351,99.386124,-92.418015,937.755615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,8.463000,-0.044436,0.022111,0.024059,0.998478,129.663818,-138.591812,1165.385620,169.483597,-141.295914,1151.736450,121.049553,-125.604599,1189.204956,98.458206,-148.874939,1155.215088,0.009676,0.006208,-0.038679,0.999186,115.610756,-94.638741,958.508606,144.357254,-92.042030,958.201904,102.833496,-99.489983,979.698547,99.641533,-92.384201,937.625549,169.273544,-141.231934,1151.892090,121.251892,-125.746025,1188.920776,98.500893,-148.838257,1155.267090,144.413910,-92.063927,958.354980,103.060760,-99.385239,979.217041,99.401108,-92.428169,937.754578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,8.467000,-0.044361,0.022132,0.024346,0.998474,129.671265,-138.613190,1165.384766,169.491592,-141.292526,1151.732300,121.051315,-125.634674,1189.206787,98.470757,-148.912399,1155.214966,0.009731,0.006337,-0.038678,0.999184,115.612976,-94.630363,958.508240,144.359375,-92.033493,958.194519,102.841110,-99.484177,979.700867,99.638435,-92.373398,937.629517,169.271713,-141.227203,1151.892822,121.256165,-125.769066,1188.933594,98.513260,-148.878555,1155.262085,144.421585,-92.055656,958.351929,103.069504,-99.378517,979.214355,99.387276,-92.418404,937.759277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,8.471000,-0.044373,0.022137,0.024466,0.998470,129.678680,-138.612595,1165.386963,169.499390,-141.282669,1151.733887,121.056068,-125.635681,1189.208862,98.480446,-148.919479,1155.217896,0.009864,0.006393,-0.038490,0.999190,115.619904,-94.642342,958.510437,144.365311,-92.034576,958.194641,102.851936,-99.506752,979.702942,99.642487,-92.385674,937.633850,169.286163,-141.215454,1151.895996,121.268112,-125.769989,1188.934082,98.514236,-148.887802,1155.263428,144.428421,-92.056396,958.350403,103.073936,-99.403770,979.229858,99.392563,-92.430161,937.760620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,8.475000,-0.044300,0.022101,0.024320,0.998478,129.688583,-138.617020,1165.392578,169.509613,-141.296738,1151.742188,121.067848,-125.641022,1189.215698,98.488182,-148.913345,1155.219482,0.009645,0.006404,-0.038632,0.999186,115.631851,-94.648613,958.512512,144.377960,-92.049095,958.194336,102.863396,-99.500153,979.707642,99.654182,-92.396584,937.635620,169.301682,-141.230392,1151.901611,121.280243,-125.788254,1188.918945,98.525574,-148.876511,1155.272827,144.441071,-92.070633,958.348694,103.083344,-99.396957,979.231079,99.406662,-92.441269,937.765198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,8.479000,-0.044131,0.022166,0.024074,0.998490,129.688156,-138.614746,1165.401245,169.506256,-141.310089,1151.745483,121.076721,-125.642120,1189.229614,98.481369,-148.892029,1155.228516,0.009791,0.006359,-0.038691,0.999183,115.636986,-94.654572,958.512146,144.383438,-92.058464,958.197571,102.865799,-99.510628,979.704590,99.661690,-92.394623,937.634277,169.303848,-141.244476,1151.902466,121.287285,-125.788208,1188.935303,98.516571,-148.855774,1155.281494,144.448792,-92.079903,958.352356,103.083328,-99.407639,979.228149,99.411926,-92.439667,937.764954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,8.483000,-0.043903,0.022183,0.024184,0.998497,129.692444,-138.623108,1165.398315,169.510376,-141.303940,1151.739258,121.079605,-125.663208,1189.233032,98.487251,-148.902176,1155.222534,0.009590,0.006316,-0.038683,0.999186,115.635902,-94.656334,958.510132,144.382339,-92.059845,958.196594,102.863319,-99.504028,979.703735,99.662041,-92.405113,937.630249,169.302963,-141.238739,1151.896729,121.287552,-125.806076,1188.944336,98.525375,-148.866272,1155.274292,144.445084,-92.081345,958.350769,103.083260,-99.401138,979.228333,99.415031,-92.449623,937.759399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,8.488000,-0.044435,0.022183,0.024279,0.998471,129.685730,-138.621918,1165.393921,169.504440,-141.308685,1151.738281,121.069733,-125.638588,1189.214844,98.482903,-148.918472,1155.228638,0.009537,0.006292,-0.038825,0.999181,115.629219,-94.650688,958.513794,144.376419,-92.062363,958.201111,102.854408,-99.492462,979.707336,99.656837,-92.397217,937.633057,169.298126,-141.242584,1151.896851,121.279587,-125.775803,1188.935791,98.516159,-148.885590,1155.276245,144.436310,-92.084015,958.354675,103.077080,-99.389450,979.231689,99.413002,-92.441185,937.761169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,8.492000,-0.044300,0.022128,0.024042,0.998484,129.677689,-138.614029,1165.396973,169.496826,-141.316147,1151.745605,121.064873,-125.632881,1189.220093,98.471230,-148.893051,1155.224976,0.010007,0.006300,-0.038696,0.999181,115.617836,-94.643738,958.511292,144.364365,-92.047874,958.201782,102.843727,-99.508659,979.699951,99.645401,-92.374649,937.632263,169.294617,-141.251007,1151.901367,121.273003,-125.775993,1188.931641,98.506477,-148.857574,1155.276489,144.429367,-92.069923,958.359497,103.066414,-99.406036,979.229187,99.390800,-92.419159,937.757202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,8.496000,-0.044132,0.022144,0.023986,0.998492,129.672577,-138.611450,1165.390747,169.490906,-141.313858,1151.737061,121.062164,-125.637207,1189.218506,98.464523,-148.883316,1155.216431,0.009743,0.006260,-0.038773,0.999181,115.611641,-94.642593,958.511902,144.358597,-92.051231,958.202576,102.835587,-99.494347,979.702393,99.640747,-92.382195,937.630737,169.285202,-141.248337,1151.894409,121.269981,-125.773933,1188.940674,98.498711,-148.850266,1155.264282,144.421097,-92.072868,958.357056,103.056274,-99.391273,979.227234,99.393547,-92.426659,937.759399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,8.500000,-0.044200,0.022164,0.024192,0.998484,129.661545,-138.605759,1165.390991,169.480255,-141.293457,1151.735474,121.047096,-125.631973,1189.217529,98.457176,-148.891846,1155.219727,0.010025,0.006342,-0.038734,0.999179,115.613586,-94.657051,958.514648,144.360306,-92.063324,958.202759,102.840889,-99.521835,979.704224,99.639580,-92.385971,937.636963,169.277435,-141.225647,1151.896118,121.263947,-125.771744,1188.932373,98.485039,-148.859680,1155.267456,144.421066,-92.085670,958.359985,103.068832,-99.418365,979.231262,99.389099,-92.429871,937.760620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,8.504000,-0.044386,0.022174,0.024384,0.998471,129.663513,-138.598358,1165.381714,169.482880,-141.275436,1151.725952,121.044624,-125.619278,1189.203735,98.462898,-148.900360,1155.214966,0.009664,0.006127,-0.038868,0.999179,115.610580,-94.644547,958.512390,144.358109,-92.058754,958.210022,102.828140,-99.490257,979.700439,99.645485,-92.384613,937.626709,169.269241,-141.209076,1151.886841,121.254471,-125.757843,1188.922363,98.500679,-148.866302,1155.263672,144.423935,-92.081207,958.370850,103.057671,-99.384964,979.216187,99.385902,-92.429901,937.754150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,8.508000,-0.044034,0.022175,0.024387,0.998486,129.668259,-138.612579,1165.387451,169.487350,-141.280426,1151.729248,121.049965,-125.650200,1189.218872,98.467361,-148.907135,1155.214233,0.009898,0.006152,-0.039042,0.999170,115.613266,-94.659264,958.510559,144.361694,-92.083435,958.208435,102.829880,-99.510391,979.696838,99.648239,-92.383934,937.626526,169.266220,-141.211395,1151.896484,121.268158,-125.791489,1188.930664,98.504395,-148.873230,1155.262817,144.427032,-92.105698,958.367554,103.054657,-99.407860,979.226135,99.391052,-92.428253,937.750244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,8.512000,-0.044523,0.022121,0.024616,0.998460,129.674820,-138.602997,1165.382812,169.496704,-141.264786,1151.731445,121.047623,-125.621765,1189.200806,98.480034,-148.922455,1155.216064,0.009650,0.006173,-0.039107,0.999169,115.617897,-94.652817,958.511047,144.366623,-92.080742,958.205811,102.835236,-99.491844,979.700500,99.651825,-92.385849,937.626892,169.272568,-141.194168,1151.901978,121.268723,-125.757355,1188.921753,98.513153,-148.891541,1155.260498,144.434158,-92.103439,958.368835,103.066231,-99.386703,979.217041,99.387375,-92.431168,937.752991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,8.517000,-0.044189,0.022087,0.024386,0.998481,129.676880,-138.602448,1165.386597,169.498505,-141.273956,1151.736328,121.054039,-125.632912,1189.212402,98.477974,-148.900497,1155.210571,0.009442,0.006100,-0.039158,0.999170,115.623558,-94.660774,958.511780,144.372589,-92.091743,958.209167,102.837669,-99.489578,979.701660,99.660408,-92.400986,937.624573,169.273087,-141.204330,1151.905396,121.273544,-125.775513,1188.921753,98.516846,-148.866013,1155.259766,144.438690,-92.113968,958.369202,103.063843,-99.386604,979.226501,99.401390,-92.445526,937.749512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,8.521000,-0.044067,0.022102,0.024406,0.998486,129.676315,-138.611938,1165.387939,169.497498,-141.278870,1151.735718,121.053970,-125.648499,1189.217285,98.477348,-148.908478,1155.210693,0.009286,0.006181,-0.039030,0.999176,115.623032,-94.671410,958.520020,144.371353,-92.095009,958.211731,102.842018,-99.497086,979.713501,99.655746,-92.422104,937.634888,169.272888,-141.209259,1151.904541,121.273872,-125.792084,1188.924805,98.516098,-148.873703,1155.260498,144.434296,-92.117157,958.370178,103.072052,-99.390999,979.221985,99.402664,-92.467247,937.766174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,8.525000,-0.044033,0.022091,0.024343,0.998489,129.674545,-138.618744,1165.391357,169.495728,-141.289734,1151.739868,121.053223,-125.655754,1189.221436,98.474541,-148.910736,1155.212646,0.009825,0.006121,-0.038918,0.999175,115.627960,-94.657616,958.510742,144.375763,-92.074707,958.209961,102.844528,-99.508797,979.696960,99.663582,-92.389320,937.625488,169.279175,-141.220886,1151.905640,121.270721,-125.792938,1188.940186,98.507553,-148.878799,1155.258911,144.441208,-92.097572,958.372803,103.075500,-99.406410,979.230103,99.400131,-92.433228,937.743469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,8.529000,-0.044173,0.022055,0.024144,0.998489,129.676086,-138.607758,1165.388428,169.497559,-141.298096,1151.741577,121.057495,-125.634628,1189.213867,98.473083,-148.890533,1155.209717,0.009398,0.006172,-0.039153,0.999170,115.616348,-94.652420,958.515259,144.365295,-92.083092,958.208252,102.833633,-99.479630,979.707397,99.650124,-92.394539,937.630310,169.283005,-141.231476,1151.902954,121.268318,-125.774635,1188.929810,98.511414,-148.856049,1155.259033,144.432068,-92.104820,958.365723,103.055725,-99.375160,979.222046,99.395241,-92.440041,937.762573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,8.533000,-0.044162,0.022100,0.024184,0.998487,129.670822,-138.594528,1165.382690,169.491226,-141.281586,1151.732056,121.053505,-125.622528,1189.209351,98.467636,-148.879471,1155.206665,0.009688,0.006182,-0.038765,0.999182,115.620621,-94.654694,958.507751,144.367569,-92.062973,958.202515,102.841423,-99.504150,979.696899,99.652855,-92.396942,937.623901,169.273102,-141.216354,1151.891846,121.258827,-125.760185,1188.930298,98.510612,-148.844437,1155.255737,144.433609,-92.085381,958.363403,103.068932,-99.401115,979.224060,99.392410,-92.441498,937.746826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,8.537000,-0.043969,0.022160,0.024436,0.998488,129.673676,-138.615494,1165.388184,169.493317,-141.277740,1151.730591,121.053604,-125.657097,1189.221191,98.473984,-148.911636,1155.212891,0.009359,0.006237,-0.038838,0.999182,115.615433,-94.649529,958.507141,144.362717,-92.062012,958.196289,102.838448,-99.483337,979.701233,99.645142,-92.403221,937.623962,169.274277,-141.209793,1151.895386,121.268311,-125.796097,1188.937256,98.511322,-148.878036,1155.260742,144.427429,-92.084312,958.356262,103.066452,-99.379898,979.225159,99.387421,-92.447746,937.748474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,8.542000,-0.044394,0.022065,0.024415,0.998472,129.671692,-138.603027,1165.380859,169.494186,-141.277374,1151.733765,121.046776,-125.624374,1189.201050,98.473999,-148.907364,1155.207520,0.009761,0.006302,-0.038818,0.999179,115.621140,-94.651207,958.512268,144.368301,-92.062408,958.200623,102.846436,-99.502640,979.703674,99.648689,-92.388557,937.632507,169.270264,-141.208755,1151.900635,121.262131,-125.761864,1188.920166,98.512413,-148.874298,1155.254395,144.430984,-92.084694,958.358948,103.074287,-99.398849,979.227112,99.395241,-92.432861,937.757690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,8.546000,-0.044071,0.022130,0.024489,0.998483,129.670349,-138.601883,1165.388916,169.491135,-141.262299,1151.734131,121.047348,-125.639709,1189.218750,98.472458,-148.903671,1155.213745,0.009884,0.006296,-0.038853,0.999176,115.622292,-94.667374,958.512207,144.369629,-92.080605,958.201843,102.846786,-99.523071,979.702087,99.650452,-92.398438,937.632690,169.259964,-141.190552,1151.908325,121.271591,-125.778168,1188.933838,98.508392,-148.871658,1155.259399,144.435822,-92.103210,958.363342,103.076500,-99.418083,979.220886,99.389404,-92.443604,937.758545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,8.550000,-0.044495,0.022066,0.024530,0.998465,129.667786,-138.593292,1165.386108,169.490814,-141.261017,1151.739258,121.040001,-125.611916,1189.203735,98.472443,-148.906952,1155.214966,0.009602,0.006198,-0.038935,0.999176,115.619179,-94.653725,958.514160,144.366989,-92.071747,958.207275,102.839256,-99.495247,979.704651,99.651276,-92.394173,937.630615,169.259430,-141.190674,1151.910767,121.259880,-125.751289,1188.918701,98.512184,-148.873566,1155.262085,144.432404,-92.094269,958.368408,103.070496,-99.389290,979.216919,99.391701,-92.439529,937.758911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,8.554000,-0.044072,0.022063,0.024566,0.998483,129.669205,-138.594864,1165.389648,169.492126,-141.248917,1151.739868,121.041145,-125.634178,1189.218506,98.474228,-148.901520,1155.210449,0.009710,0.006155,-0.039052,0.999171,115.617027,-94.668228,958.504944,144.365494,-92.093018,958.201233,102.834000,-99.511147,979.693237,99.651604,-92.400497,937.620361,169.259766,-141.179001,1151.911133,121.260193,-125.774040,1188.932251,98.515465,-148.867584,1155.258057,144.430756,-92.116196,958.365723,103.070946,-99.405655,979.210815,99.386345,-92.445244,937.742737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,8.558000,-0.043958,0.022068,0.024705,0.998484,129.666183,-138.605942,1165.382690,169.489426,-141.245911,1151.731201,121.035263,-125.653175,1189.214844,98.473717,-148.918732,1155.202026,0.009737,0.006083,-0.039070,0.999171,115.613701,-94.667511,958.512878,144.362305,-92.093353,958.213562,102.827385,-99.510979,979.699158,99.651421,-92.398178,937.626099,169.248962,-141.171127,1151.912842,121.268150,-125.794098,1188.923340,98.509087,-148.886917,1155.247437,144.422211,-92.116302,958.374146,103.065041,-99.404739,979.213135,99.396797,-92.442429,937.750854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,8.563000,-0.043852,0.022103,0.024669,0.998489,129.667236,-138.603668,1165.379883,169.489319,-141.244003,1151.724976,121.039047,-125.655190,1189.215332,98.473221,-148.911835,1155.199219,0.009476,0.006056,-0.039267,0.999166,115.615730,-94.654678,958.511963,144.365356,-92.091927,958.212097,102.826920,-99.482010,979.700378,99.654930,-92.390091,937.623474,169.247665,-141.168915,1151.907471,121.272736,-125.796127,1188.923462,98.508583,-148.880112,1155.244507,144.430481,-92.115059,958.376587,103.064369,-99.376442,979.216187,99.389809,-92.434792,937.746521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,8.567000,-0.044041,0.022110,0.024637,0.998481,129.663330,-138.588791,1165.383789,169.485214,-141.236496,1151.729858,121.035927,-125.630783,1189.214355,98.468735,-148.899094,1155.207153,0.009500,0.006078,-0.038996,0.999176,115.616989,-94.651207,958.509216,144.365204,-92.072861,958.208435,102.831558,-99.486595,979.697815,99.654221,-92.394150,937.621460,169.251175,-141.165283,1151.903809,121.258446,-125.769272,1188.929443,98.507462,-148.866409,1155.253174,144.430069,-92.095558,958.370544,103.064186,-99.382126,979.217896,99.392975,-92.438774,937.745239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,8.571000,-0.044772,0.022059,0.024729,0.998447,129.669128,-138.600754,1165.377075,169.493378,-141.259537,1151.731934,121.035767,-125.609962,1189.187500,98.478127,-148.932785,1155.211304,0.009635,0.006075,-0.039099,0.999170,115.617401,-94.654495,958.511597,144.366165,-92.082062,958.211975,102.830643,-99.492889,979.698730,99.655411,-92.388512,937.624207,169.255768,-141.187775,1151.907349,121.255959,-125.737831,1188.921875,98.513931,-148.904251,1155.250977,144.428558,-92.105179,958.374817,103.069794,-99.385941,979.208618,99.395454,-92.433304,937.749634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,8.575000,-0.044063,0.022036,0.024380,0.998488,129.677902,-138.588974,1165.393311,169.500793,-141.257599,1151.746216,121.052979,-125.625374,1189.221680,98.479813,-148.883987,1155.211792,0.009899,0.006105,-0.038931,0.999174,115.627701,-94.662155,958.514282,144.375580,-92.079948,958.214966,102.843330,-99.516075,979.699341,99.664185,-92.390419,937.628662,169.281433,-141.188171,1151.913818,121.272995,-125.767555,1188.931763,98.515114,-148.850204,1155.260742,144.438187,-92.102516,958.374451,103.074188,-99.411430,979.219971,99.408798,-92.434853,937.753479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,8.579000,-0.044041,0.022051,0.024536,0.998485,129.681580,-138.607544,1165.393433,169.504669,-141.263092,1151.744507,121.053696,-125.647812,1189.222778,98.486237,-148.911728,1155.212891,0.009443,0.006158,-0.039241,0.999166,115.624725,-94.647034,958.514465,144.374146,-92.082726,958.208557,102.840515,-99.473831,979.705750,99.659523,-92.384529,937.629150,169.284317,-141.193634,1151.912354,121.273636,-125.788498,1188.935059,98.521324,-148.878479,1155.260742,144.438293,-92.105377,958.369812,103.072723,-99.369141,979.224121,99.400398,-92.429077,937.754150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,8.583000,-0.043926,0.022117,0.024361,0.998493,129.685852,-138.605179,1165.396606,169.506332,-141.272125,1151.742188,121.065552,-125.647545,1189.229858,98.485550,-148.895874,1155.217529,0.009765,0.006248,-0.039127,0.999167,115.632294,-94.663376,958.521606,144.381073,-92.092369,958.212952,102.852432,-99.506874,979.711731,99.663376,-92.390854,937.640259,169.285233,-141.201477,1151.912231,121.290047,-125.792709,1188.933472,98.520126,-148.861710,1155.267212,144.446671,-92.114799,958.373230,103.079643,-99.403778,979.237854,99.404228,-92.435257,937.763977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,8.588000,-0.044211,0.022106,0.024464,0.998478,129.681198,-138.610291,1165.394165,169.502625,-141.276245,1151.742310,121.057434,-125.641075,1189.219971,98.483429,-148.913559,1155.220093,0.009952,0.006225,-0.039095,0.999167,115.632614,-94.658264,958.520935,144.381271,-92.085419,958.215088,102.851715,-99.510414,979.708496,99.664856,-92.378929,937.639404,169.281479,-141.207550,1151.908936,121.273338,-125.777275,1188.940796,98.519333,-148.881348,1155.265991,144.447571,-92.107605,958.373901,103.075943,-99.406647,979.230957,99.407623,-92.423882,937.766602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,8.592000,-0.044494,0.022133,0.024511,0.998464,129.677933,-138.622360,1165.394165,169.499023,-141.291855,1151.742065,121.053879,-125.640556,1189.212891,98.480789,-148.934677,1155.227295,0.010023,0.006202,-0.038826,0.999176,115.626900,-94.668404,958.514709,144.374191,-92.080101,958.210754,102.847412,-99.530457,979.700806,99.659103,-92.394638,937.632629,169.281143,-141.223297,1151.907593,121.270805,-125.781464,1188.926147,98.516815,-148.900894,1155.276001,144.441360,-92.102570,958.371826,103.073410,-99.427422,979.229370,99.397354,-92.439392,937.755554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,8.596000,-0.044232,0.022094,0.024225,0.998483,129.673370,-138.600784,1165.396851,169.494171,-141.286346,1151.746948,121.054649,-125.626251,1189.221558,98.471191,-148.889771,1155.221802,0.009551,0.006304,-0.039002,0.999174,115.615723,-94.648560,958.517700,144.363815,-92.070419,958.204346,102.839760,-99.486389,979.711487,99.643593,-92.388863,937.637390,169.279678,-141.221909,1151.904663,121.258461,-125.768799,1188.934814,98.515808,-148.852493,1155.274414,144.427917,-92.093018,958.365173,103.072411,-99.380226,979.222961,99.385513,-92.434006,937.765503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,8.600000,-0.044117,0.022129,0.024566,0.998479,129.669800,-138.613556,1165.389038,169.490967,-141.269012,1151.734375,121.044861,-125.650612,1189.217773,98.473473,-148.921036,1155.214844,0.010087,0.006340,-0.038703,0.999180,115.611237,-94.648331,958.513855,144.357803,-92.052826,958.202576,102.838654,-99.516533,979.702698,99.637276,-92.375610,937.636353,169.265594,-141.199875,1151.902832,121.261826,-125.787659,1188.936890,98.511192,-148.888367,1155.261108,144.419678,-92.075027,958.359558,103.064842,-99.412842,979.227783,99.386536,-92.419861,937.761841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
