Format Version,1.23,Take Name,Apr17_Sand_No_3,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-17 06.50.51.250 PM,Capture Start Frame,7896456,Total Frames in Take,21876,Total Exported Frames,21876,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1761,14.675000,0.032248,0.003867,0.001854,0.999471,0.216786,-0.048264,0.312707,0.322798,-0.024259,0.270929,0.319568,-0.028190,0.331953,0.116413,-0.075162,0.344570,0.080527,-0.057408,0.297089,0.340227,-0.027654,0.360132,0.121183,-0.076911,0.271569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323503,-0.025170,0.270763,0.319211,-0.028031,0.331883,0.116250,-0.076568,0.344712,0.081826,-0.055258,0.297442,0.339747,-0.027140,0.360030,0.122264,-0.073994,0.272131
1762,14.683000,0.033095,0.004102,0.002473,0.999441,0.216767,-0.048365,0.312716,0.322731,-0.024157,0.270933,0.319532,-0.028195,0.331952,0.116442,-0.075442,0.344576,0.080512,-0.057651,0.297141,0.340203,-0.027682,0.360123,0.121182,-0.077061,0.271570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323507,-0.025166,0.270757,0.319224,-0.028005,0.331872,0.116222,-0.076532,0.344706,0.081816,-0.055265,0.297435,0.339746,-0.027130,0.360021,0.122276,-0.074012,0.272133
1763,14.692000,0.031742,0.003782,0.001507,0.999488,0.216810,-0.048223,0.312703,0.322845,-0.024334,0.270917,0.319603,-0.028201,0.331944,0.116414,-0.075019,0.344579,0.080547,-0.057287,0.297074,0.340259,-0.027651,0.360126,0.121194,-0.076845,0.271580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323499,-0.025160,0.270737,0.319226,-0.028019,0.331874,0.116266,-0.076583,0.344732,0.081811,-0.055279,0.297441,0.339737,-0.027177,0.360038,0.122248,-0.074038,0.272144
1764,14.700000,0.032190,0.003887,0.002071,0.999472,0.216776,-0.048292,0.312711,0.322777,-0.024246,0.270927,0.319550,-0.028171,0.331952,0.116416,-0.075230,0.344580,0.080520,-0.057497,0.297097,0.340210,-0.027624,0.360130,0.121185,-0.076986,0.271579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323494,-0.025172,0.270747,0.319190,-0.027990,0.331892,0.116228,-0.076520,0.344703,0.081793,-0.055265,0.297461,0.339760,-0.027096,0.360021,0.122244,-0.073991,0.272141
1765,14.708000,0.033213,0.004097,0.002111,0.999438,0.216763,-0.048249,0.312732,0.322744,-0.024108,0.270953,0.319543,-0.028159,0.331971,0.116419,-0.075261,0.344588,0.080501,-0.057433,0.297157,0.340215,-0.027667,0.360142,0.121157,-0.076866,0.271581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323493,-0.025162,0.270781,0.319220,-0.027973,0.331910,0.116204,-0.076486,0.344708,0.081801,-0.055246,0.297478,0.339757,-0.027125,0.360013,0.122258,-0.073982,0.272147
1766,14.717000,0.032720,0.003989,0.002147,0.999454,0.216773,-0.048294,0.312725,0.322762,-0.024187,0.270945,0.319548,-0.028178,0.331967,0.116424,-0.075281,0.344585,0.080516,-0.057503,0.297128,0.340213,-0.027656,0.360141,0.121178,-0.076958,0.271581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323491,-0.025176,0.270785,0.319228,-0.028002,0.331891,0.116216,-0.076527,0.344706,0.081792,-0.055270,0.297471,0.339756,-0.027106,0.360041,0.122232,-0.073988,0.272141
1767,14.725000,0.032380,0.003934,0.002014,0.999466,0.216790,-0.048275,0.312714,0.322789,-0.024225,0.270929,0.319567,-0.028173,0.331953,0.116430,-0.075214,0.344583,0.080531,-0.057459,0.297110,0.340230,-0.027638,0.360129,0.121191,-0.076943,0.271581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323512,-0.025193,0.270763,0.319239,-0.027990,0.331879,0.116235,-0.076526,0.344713,0.081814,-0.055255,0.297463,0.339763,-0.027133,0.360031,0.122278,-0.073977,0.272142
1768,14.733000,0.032145,0.003866,0.001803,0.999474,0.216788,-0.048240,0.312703,0.322803,-0.024254,0.270920,0.319572,-0.028172,0.331945,0.116413,-0.075121,0.344572,0.080527,-0.057373,0.297087,0.340231,-0.027633,0.360124,0.121182,-0.076886,0.271572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323502,-0.025190,0.270756,0.319209,-0.028003,0.331880,0.116261,-0.076537,0.344712,0.081817,-0.055261,0.297434,0.339761,-0.027134,0.360015,0.122250,-0.073980,0.272119
1769,14.742000,0.032502,0.003949,0.001974,0.999462,0.216778,-0.048253,0.312716,0.322778,-0.024201,0.270934,0.319558,-0.028164,0.331957,0.116417,-0.075191,0.344582,0.080518,-0.057421,0.297115,0.340221,-0.027637,0.360133,0.121176,-0.076902,0.271579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323515,-0.025187,0.270770,0.319208,-0.027998,0.331884,0.116238,-0.076536,0.344720,0.081839,-0.055233,0.297454,0.339752,-0.027116,0.360023,0.122293,-0.073989,0.272138
1770,14.750000,0.032442,0.003944,0.001912,0.999464,0.216779,-0.048252,0.312725,0.322782,-0.024218,0.270940,0.319562,-0.028173,0.331963,0.116415,-0.075174,0.344593,0.080518,-0.057405,0.297124,0.340225,-0.027646,0.360140,0.121174,-0.076894,0.271590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323496,-0.025173,0.270773,0.319196,-0.028009,0.331899,0.116238,-0.076520,0.344730,0.081828,-0.055240,0.297454,0.339774,-0.027117,0.360024,0.122271,-0.073971,0.272145
1771,14.758000,0.032110,0.003845,0.001907,0.999475,0.216783,-0.048255,0.312723,0.322794,-0.024250,0.270943,0.319562,-0.028165,0.331968,0.116411,-0.075154,0.344589,0.080525,-0.057417,0.297100,0.340219,-0.027619,0.360148,0.121185,-0.076923,0.271588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323499,-0.025188,0.270772,0.319208,-0.027977,0.331902,0.116245,-0.076510,0.344728,0.081821,-0.055248,0.297452,0.339749,-0.027133,0.360045,0.122264,-0.073941,0.272135
1772,14.767000,0.032479,0.003926,0.002048,0.999463,0.216772,-0.048286,0.312721,0.322770,-0.024220,0.270942,0.319548,-0.028181,0.331965,0.116413,-0.075238,0.344582,0.080514,-0.057475,0.297113,0.340210,-0.027651,0.360142,0.121176,-0.076951,0.271580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323497,-0.025181,0.270767,0.319206,-0.028001,0.331904,0.116231,-0.076518,0.344711,0.081796,-0.055282,0.297456,0.339744,-0.027133,0.360028,0.122242,-0.074002,0.272136
1773,14.775000,0.032332,0.003916,0.001978,0.999468,0.216785,-0.048289,0.312704,0.322787,-0.024251,0.270920,0.319563,-0.028193,0.331944,0.116422,-0.075218,0.344572,0.080526,-0.057464,0.297096,0.340225,-0.027657,0.360121,0.121185,-0.076953,0.271570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323511,-0.025183,0.270738,0.319225,-0.028000,0.331872,0.116231,-0.076533,0.344703,0.081782,-0.055282,0.297466,0.339739,-0.027158,0.360029,0.122251,-0.074001,0.272125
1774,14.783000,0.032568,0.003971,0.002208,0.999459,0.216779,-0.048300,0.312711,0.322766,-0.024193,0.270928,0.319551,-0.028165,0.331951,0.116432,-0.075290,0.344575,0.080523,-0.057530,0.297112,0.340214,-0.027633,0.360126,0.121189,-0.076989,0.271572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323505,-0.025176,0.270743,0.319215,-0.027983,0.331896,0.116236,-0.076540,0.344696,0.081819,-0.055251,0.297469,0.339747,-0.027082,0.360005,0.122246,-0.073989,0.272130
1775,14.792000,0.032377,0.003928,0.002007,0.999466,0.216781,-0.048276,0.312721,0.322781,-0.024228,0.270937,0.319559,-0.028176,0.331960,0.116420,-0.075213,0.344588,0.080522,-0.057458,0.297115,0.340221,-0.027641,0.360137,0.121182,-0.076942,0.271586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323479,-0.025169,0.270757,0.319202,-0.028009,0.331910,0.116247,-0.076547,0.344709,0.081815,-0.055230,0.297476,0.339758,-0.027086,0.360015,0.122238,-0.073993,0.272145
1776,14.800000,0.032533,0.003954,0.001930,0.999461,0.216785,-0.048263,0.312713,0.322786,-0.024218,0.270930,0.319567,-0.028184,0.331953,0.116422,-0.075195,0.344578,0.080524,-0.057419,0.297112,0.340231,-0.027661,0.360128,0.121179,-0.076901,0.271575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323492,-0.025173,0.270750,0.319218,-0.028000,0.331897,0.116241,-0.076537,0.344706,0.081798,-0.055262,0.297455,0.339744,-0.027126,0.360007,0.122241,-0.073980,0.272138
1777,14.808000,0.032149,0.003854,0.001936,0.999474,0.216775,-0.048276,0.312698,0.322784,-0.024262,0.270918,0.319553,-0.028182,0.331943,0.116405,-0.075185,0.344563,0.080517,-0.057445,0.297077,0.340211,-0.027637,0.360123,0.121178,-0.076947,0.271563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323498,-0.025188,0.270747,0.319185,-0.028030,0.331880,0.116258,-0.076574,0.344692,0.081807,-0.055266,0.297444,0.339730,-0.027097,0.360012,0.122246,-0.073987,0.272135
1778,14.817000,0.032246,0.003887,0.002051,0.999470,0.216779,-0.048286,0.312704,0.322780,-0.024239,0.270923,0.319553,-0.028171,0.331947,0.116418,-0.075223,0.344570,0.080523,-0.057483,0.297090,0.340213,-0.027627,0.360126,0.121186,-0.076971,0.271569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323484,-0.025164,0.270752,0.319206,-0.027997,0.331885,0.116211,-0.076547,0.344686,0.081794,-0.055279,0.297449,0.339758,-0.027068,0.360015,0.122203,-0.074022,0.272154
1779,14.825000,0.031985,0.003824,0.002110,0.999479,0.216795,-0.048307,0.312707,0.322800,-0.024270,0.270927,0.319565,-0.028171,0.331953,0.116433,-0.075240,0.344574,0.080542,-0.057529,0.297080,0.340221,-0.027610,0.360134,0.121211,-0.077025,0.271574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323495,-0.025164,0.270738,0.319213,-0.027985,0.331903,0.116239,-0.076525,0.344705,0.081862,-0.055220,0.297441,0.339760,-0.027084,0.360018,0.122286,-0.073923,0.272143
1780,14.833000,0.032022,0.003818,0.002107,0.999478,0.216785,-0.048320,0.312700,0.322790,-0.024280,0.270924,0.319555,-0.028186,0.331949,0.116423,-0.075254,0.344564,0.080532,-0.057539,0.297070,0.340211,-0.027627,0.360130,0.121202,-0.077034,0.271564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323512,-0.025175,0.270732,0.319206,-0.027996,0.331891,0.116209,-0.076561,0.344698,0.081816,-0.055263,0.297443,0.339738,-0.027093,0.360023,0.122240,-0.073984,0.272125
1781,14.842000,0.032447,0.003921,0.002150,0.999463,0.216756,-0.048323,0.312704,0.322750,-0.024238,0.270926,0.319528,-0.028196,0.331949,0.116402,-0.075293,0.344565,0.080500,-0.057541,0.297094,0.340189,-0.027659,0.360126,0.121166,-0.077010,0.271563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323498,-0.025177,0.270753,0.319195,-0.028038,0.331883,0.116213,-0.076527,0.344694,0.081806,-0.055259,0.297445,0.339724,-0.027115,0.360017,0.122231,-0.073967,0.272137
1782,14.850000,0.032871,0.003992,0.002280,0.999449,0.216749,-0.048320,0.312712,0.322731,-0.024172,0.270940,0.319518,-0.028182,0.331960,0.116406,-0.075343,0.344564,0.080493,-0.057560,0.297113,0.340183,-0.027664,0.360135,0.121161,-0.076997,0.271560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323484,-0.025177,0.270768,0.319190,-0.028008,0.331899,0.116208,-0.076518,0.344681,0.081809,-0.055271,0.297451,0.339746,-0.027130,0.360016,0.122246,-0.074007,0.272135
1783,14.858000,0.032740,0.003967,0.001985,0.999454,0.216766,-0.048279,0.312714,0.322764,-0.024205,0.270939,0.319546,-0.028197,0.331960,0.116406,-0.075235,0.344570,0.080506,-0.057443,0.297113,0.340211,-0.027683,0.360135,0.121163,-0.076911,0.271566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323483,-0.025169,0.270768,0.319189,-0.028009,0.331885,0.116208,-0.076551,0.344702,0.081804,-0.055255,0.297450,0.339761,-0.027175,0.360038,0.122255,-0.074018,0.272131
1784,14.867000,0.032395,0.003905,0.002041,0.999465,0.216786,-0.048278,0.312713,0.322786,-0.024221,0.270936,0.319562,-0.028171,0.331959,0.116426,-0.075223,0.344575,0.080529,-0.057468,0.297101,0.340222,-0.027636,0.360137,0.121191,-0.076948,0.271573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323506,-0.025165,0.270757,0.319223,-0.027989,0.331895,0.116227,-0.076520,0.344708,0.081816,-0.055266,0.297446,0.339758,-0.027124,0.360029,0.122280,-0.073989,0.272134
1785,14.875000,0.032171,0.003852,0.001966,0.999473,0.216839,-0.048268,0.312716,0.322847,-0.024246,0.270938,0.319616,-0.028168,0.331963,0.116471,-0.075184,0.344580,0.080582,-0.057444,0.297094,0.340274,-0.027624,0.360143,0.121244,-0.076943,0.271579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323484,-0.025156,0.270754,0.319247,-0.027935,0.331899,0.116232,-0.076501,0.344697,0.081841,-0.055222,0.297442,0.339820,-0.027051,0.360042,0.122314,-0.073923,0.272138
1786,14.883000,0.032618,0.003900,0.001928,0.999458,0.216794,-0.048226,0.312731,0.322800,-0.024175,0.270964,0.319574,-0.028151,0.331986,0.116427,-0.075163,0.344581,0.080535,-0.057378,0.297115,0.340235,-0.027634,0.360164,0.121193,-0.076857,0.271578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323477,-0.025162,0.270782,0.319199,-0.027976,0.331939,0.116264,-0.076512,0.344705,0.081845,-0.055206,0.297460,0.339775,-0.027082,0.360033,0.122361,-0.073862,0.272126
1787,14.892000,0.033221,0.004117,0.002169,0.999437,0.216745,-0.048254,0.312739,0.322722,-0.024100,0.270957,0.319523,-0.028152,0.331975,0.116405,-0.075278,0.344598,0.080484,-0.057454,0.297169,0.340196,-0.027658,0.360145,0.121141,-0.076882,0.271592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323445,-0.025147,0.270805,0.319187,-0.027999,0.331903,0.116229,-0.076507,0.344714,0.081782,-0.055249,0.297502,0.339751,-0.027092,0.360032,0.122288,-0.073957,0.272148
1788,14.900000,0.032530,0.003936,0.001964,0.999461,0.216768,-0.048264,0.312745,0.322769,-0.024212,0.270966,0.319548,-0.028178,0.331989,0.116405,-0.075202,0.344606,0.080508,-0.057429,0.297139,0.340210,-0.027654,0.360165,0.121165,-0.076909,0.271603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323492,-0.025196,0.270779,0.319182,-0.027986,0.331922,0.116214,-0.076517,0.344734,0.081790,-0.055239,0.297504,0.339750,-0.027128,0.360062,0.122280,-0.073994,0.272133
1789,14.908000,0.032343,0.003882,0.001806,0.999468,0.216818,-0.048240,0.312714,0.322831,-0.024237,0.270937,0.319602,-0.028179,0.331960,0.116444,-0.075134,0.344575,0.080557,-0.057367,0.297098,0.340263,-0.027651,0.360139,0.121211,-0.076870,0.271573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323515,-0.025173,0.270754,0.319249,-0.027982,0.331894,0.116224,-0.076501,0.344701,0.081834,-0.055217,0.297469,0.339784,-0.027107,0.360035,0.122335,-0.073864,0.272132
1790,14.917000,0.032630,0.003941,0.001965,0.999458,0.216796,-0.048237,0.312710,0.322796,-0.024176,0.270935,0.319576,-0.028155,0.331957,0.116433,-0.075182,0.344567,0.080536,-0.057399,0.297104,0.340239,-0.027636,0.360134,0.121193,-0.076874,0.271564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323512,-0.025180,0.270775,0.319221,-0.027986,0.331884,0.116236,-0.076493,0.344690,0.081854,-0.055201,0.297450,0.339790,-0.027068,0.360025,0.122319,-0.073882,0.272130
1791,14.925000,0.032746,0.003922,0.002012,0.999454,0.216772,-0.048271,0.312720,0.322773,-0.024191,0.270955,0.319550,-0.028184,0.331976,0.116411,-0.075232,0.344567,0.080514,-0.057442,0.297107,0.340212,-0.027670,0.360153,0.121174,-0.076907,0.271564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323499,-0.025188,0.270782,0.319194,-0.028007,0.331909,0.116211,-0.076505,0.344693,0.081826,-0.055234,0.297442,0.339764,-0.027119,0.360040,0.122294,-0.073962,0.272124
1792,14.933000,0.032943,0.003969,0.001845,0.999448,0.216760,-0.048259,0.312739,0.322764,-0.024198,0.270972,0.319547,-0.028214,0.331992,0.116394,-0.075200,0.344585,0.080497,-0.057379,0.297136,0.340212,-0.027718,0.360167,0.121149,-0.076848,0.271581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323486,-0.025180,0.270786,0.319161,-0.028030,0.331937,0.116197,-0.076522,0.344696,0.081740,-0.055296,0.297487,0.339761,-0.027144,0.360041,0.122198,-0.074049,0.272141
1793,14.942000,0.032093,0.003797,0.001882,0.999476,0.216791,-0.048292,0.312709,0.322807,-0.024294,0.270939,0.319569,-0.028207,0.331964,0.116415,-0.075186,0.344566,0.080534,-0.057448,0.297074,0.340224,-0.027661,0.360145,0.121195,-0.076957,0.271566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323489,-0.025176,0.270759,0.319216,-0.028014,0.331897,0.116221,-0.076554,0.344699,0.081812,-0.055243,0.297442,0.339755,-0.027163,0.360051,0.122251,-0.073986,0.272134
1794,14.950000,0.033187,0.004009,0.002129,0.999439,0.216781,-0.048306,0.312715,0.322768,-0.024164,0.270953,0.319557,-0.028211,0.331971,0.116431,-0.075319,0.344554,0.080522,-0.057495,0.297116,0.340223,-0.027717,0.360145,0.121183,-0.076928,0.271549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323502,-0.025178,0.270771,0.319210,-0.027996,0.331897,0.116195,-0.076516,0.344667,0.081773,-0.055286,0.297448,0.339778,-0.027143,0.360040,0.122248,-0.073998,0.272110
1795,14.958000,0.032913,0.003944,0.002172,0.999448,0.216758,-0.048282,0.312716,0.322749,-0.024154,0.270955,0.319530,-0.028168,0.331974,0.116407,-0.075286,0.344556,0.080502,-0.057491,0.297103,0.340193,-0.027657,0.360151,0.121168,-0.076935,0.271552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323482,-0.025177,0.270798,0.319204,-0.027998,0.331905,0.116214,-0.076512,0.344679,0.081825,-0.055236,0.297427,0.339746,-0.027119,0.360035,0.122296,-0.073927,0.272134
1796,14.967000,0.033145,0.004047,0.002354,0.999440,0.216761,-0.048351,0.312723,0.322735,-0.024164,0.270953,0.319529,-0.028209,0.331971,0.116426,-0.075407,0.344571,0.080506,-0.057603,0.297133,0.340197,-0.027703,0.360144,0.121174,-0.077020,0.271565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323499,-0.025192,0.270772,0.319205,-0.028012,0.331899,0.116191,-0.076502,0.344694,0.081809,-0.055260,0.297425,0.339756,-0.027110,0.360030,0.122279,-0.073953,0.272133
1797,14.975000,0.032642,0.003916,0.002111,0.999457,0.216765,-0.048303,0.312708,0.322761,-0.024211,0.270940,0.319538,-0.028192,0.331962,0.116408,-0.075278,0.344559,0.080508,-0.057505,0.297094,0.340199,-0.027668,0.360140,0.121173,-0.076967,0.271556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323486,-0.025199,0.270775,0.319215,-0.028015,0.331889,0.116209,-0.076539,0.344683,0.081789,-0.055289,0.297440,0.339738,-0.027139,0.360038,0.122277,-0.073982,0.272117
1798,14.983000,0.033522,0.004115,0.002468,0.999426,0.216738,-0.048369,0.312725,0.322701,-0.024127,0.270959,0.319504,-0.028218,0.331975,0.116414,-0.075473,0.344566,0.080483,-0.057641,0.297146,0.340176,-0.027729,0.360146,0.121152,-0.077029,0.271558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323483,-0.025184,0.270789,0.319182,-0.028030,0.331903,0.116206,-0.076538,0.344689,0.081798,-0.055258,0.297428,0.339746,-0.027167,0.360029,0.122247,-0.073982,0.272111
1799,14.992000,0.033635,0.004130,0.002110,0.999424,0.216760,-0.048279,0.312726,0.322738,-0.024104,0.270960,0.319541,-0.028206,0.331975,0.116417,-0.075318,0.344566,0.080496,-0.057450,0.297152,0.340214,-0.027738,0.360145,0.121150,-0.076862,0.271558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323480,-0.025186,0.270789,0.319189,-0.028010,0.331896,0.116182,-0.076529,0.344686,0.081785,-0.055277,0.297447,0.339770,-0.027127,0.360031,0.122260,-0.073977,0.272119
1800,15.000000,0.032869,0.003915,0.001821,0.999450,0.216775,-0.048247,0.312730,0.322785,-0.024197,0.270971,0.319561,-0.028204,0.331991,0.116404,-0.075178,0.344570,0.080513,-0.057362,0.297114,0.340223,-0.027705,0.360168,0.121166,-0.076836,0.271566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323486,-0.025197,0.270786,0.319187,-0.028011,0.331938,0.116201,-0.076511,0.344681,0.081778,-0.055269,0.297460,0.339766,-0.027140,0.360039,0.122251,-0.074013,0.272131
1801,15.008000,0.033501,0.004114,0.002236,0.999428,0.216764,-0.048307,0.312716,0.322738,-0.024115,0.270948,0.319540,-0.028202,0.331963,0.116427,-0.075362,0.344559,0.080504,-0.057516,0.297139,0.340212,-0.027721,0.360134,0.121164,-0.076924,0.271551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323497,-0.025186,0.270783,0.319224,-0.027999,0.331878,0.116183,-0.076482,0.344676,0.081779,-0.055290,0.297432,0.339760,-0.027129,0.360027,0.122272,-0.073976,0.272123
1802,15.017000,0.033073,0.003962,0.002081,0.999443,0.216747,-0.048291,0.312714,0.322741,-0.024169,0.270956,0.319524,-0.028202,0.331975,0.116392,-0.075287,0.344550,0.080489,-0.057471,0.297105,0.340188,-0.027704,0.360151,0.121150,-0.076913,0.271546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323451,-0.025164,0.270796,0.319189,-0.028039,0.331910,0.116195,-0.076505,0.344664,0.081797,-0.055266,0.297429,0.339746,-0.027137,0.360031,0.122240,-0.074009,0.272122
1803,15.025000,0.032823,0.003878,0.002024,0.999452,0.216749,-0.048295,0.312718,0.322752,-0.024206,0.270966,0.319524,-0.028208,0.331986,0.116386,-0.075263,0.344551,0.080492,-0.057466,0.297091,0.340184,-0.027698,0.360165,0.121155,-0.076926,0.271548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323491,-0.025178,0.270777,0.319166,-0.028030,0.331930,0.116203,-0.076504,0.344679,0.081788,-0.055268,0.297424,0.339715,-0.027164,0.360041,0.122267,-0.073991,0.272117
1804,15.033000,0.032920,0.003968,0.001981,0.999448,0.216754,-0.048276,0.312715,0.322752,-0.024188,0.270949,0.319535,-0.028202,0.331968,0.116394,-0.075243,0.344562,0.080494,-0.057433,0.297111,0.340199,-0.027699,0.360144,0.121150,-0.076892,0.271558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323462,-0.025193,0.270778,0.319205,-0.028025,0.331903,0.116187,-0.076496,0.344674,0.081762,-0.055284,0.297459,0.339740,-0.027139,0.360030,0.122261,-0.073976,0.272121
1805,15.042000,0.032575,0.003883,0.002099,0.999460,0.216758,-0.048299,0.312701,0.322757,-0.024215,0.270937,0.319530,-0.028188,0.331958,0.116398,-0.075267,0.344548,0.080502,-0.057499,0.297079,0.340189,-0.027661,0.360137,0.121168,-0.076966,0.271546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323499,-0.025168,0.270745,0.319201,-0.027999,0.331895,0.116176,-0.076483,0.344667,0.081791,-0.055259,0.297448,0.339721,-0.027135,0.360030,0.122277,-0.073989,0.272132
1806,15.050000,0.032576,0.003824,0.002024,0.999460,0.216769,-0.048293,0.312694,0.322777,-0.024225,0.270942,0.319542,-0.028197,0.331963,0.116402,-0.075245,0.344530,0.080514,-0.057472,0.297057,0.340198,-0.027673,0.360144,0.121179,-0.076945,0.271528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323496,-0.025178,0.270773,0.319203,-0.028025,0.331894,0.116195,-0.076499,0.344655,0.081829,-0.055225,0.297395,0.339749,-0.027133,0.360037,0.122281,-0.073954,0.272118
1807,15.058000,0.033204,0.004027,0.002485,0.999437,0.216749,-0.048373,0.312714,0.322718,-0.024154,0.270952,0.319510,-0.028206,0.331969,0.116419,-0.075459,0.344553,0.080496,-0.057659,0.297116,0.340177,-0.027698,0.360143,0.121170,-0.077062,0.271548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323465,-0.025164,0.270776,0.319205,-0.028006,0.331897,0.116206,-0.076490,0.344676,0.081808,-0.055261,0.297402,0.339742,-0.027162,0.360037,0.122307,-0.073928,0.272113
1808,15.067000,0.033224,0.003983,0.002570,0.999437,0.216760,-0.048391,0.312712,0.322729,-0.024152,0.270961,0.319516,-0.028207,0.331978,0.116431,-0.075495,0.344541,0.080510,-0.057699,0.297101,0.340180,-0.027697,0.360154,0.121190,-0.077094,0.271536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323489,-0.025166,0.270765,0.319210,-0.028004,0.331922,0.116208,-0.076524,0.344654,0.081816,-0.055246,0.297403,0.339736,-0.027116,0.360029,0.122281,-0.073964,0.272121
1809,15.075000,0.032439,0.003796,0.002001,0.999465,0.216783,-0.048299,0.312711,0.322795,-0.024248,0.270958,0.319556,-0.028203,0.331980,0.116413,-0.075238,0.344549,0.080529,-0.057476,0.297068,0.340211,-0.027672,0.360162,0.121195,-0.076958,0.271548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323488,-0.025185,0.270773,0.319207,-0.028009,0.331925,0.116221,-0.076529,0.344675,0.081826,-0.055251,0.297414,0.339752,-0.027163,0.360048,0.122311,-0.073956,0.272126
