Format Version,1.23,Take Name,Apr17_Sand_Con_1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-17 05.55.46.666 PM,Capture Start Frame,7499907,Total Frames in Take,4172,Total Exported Frames,4172,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133000,0.025025,-0.059821,-0.018275,0.997728,0.225371,-0.050963,0.253699,0.336760,-0.032283,0.225346,0.325727,-0.035032,0.285517,0.120685,-0.072946,0.272961,0.091874,-0.054464,0.221135,0.342692,-0.034912,0.316068,0.134489,-0.076140,0.201168,0.341446,-0.033016,0.226228,0.324655,-0.034768,0.284952,0.124088,-0.072853,0.272081,0.089939,-0.054603,0.223292,0.338342,-0.034709,0.316976,0.130338,-0.076058,0.199698
17,0.142000,0.025168,-0.059782,-0.018240,0.997727,0.225341,-0.050953,0.253689,0.336726,-0.032255,0.225333,0.325698,-0.035023,0.285504,0.120658,-0.072950,0.272952,0.091842,-0.054457,0.221133,0.342665,-0.034910,0.316053,0.134458,-0.076124,0.201157,0.341438,-0.033005,0.226237,0.324662,-0.034759,0.284953,0.124065,-0.072874,0.272071,0.089920,-0.054550,0.223307,0.338343,-0.034710,0.316964,0.130316,-0.076088,0.199687
18,0.150000,0.024881,-0.060066,-0.018254,0.997717,0.225458,-0.050990,0.253673,0.336860,-0.032317,0.225369,0.325798,-0.035048,0.285535,0.120762,-0.072968,0.272890,0.091976,-0.054502,0.221045,0.342748,-0.034919,0.316094,0.134602,-0.076184,0.201105,0.341448,-0.033031,0.226210,0.324655,-0.034763,0.284943,0.124059,-0.072924,0.272072,0.089957,-0.054595,0.223287,0.338366,-0.034735,0.316976,0.130315,-0.076095,0.199684
19,0.158000,0.025668,-0.059498,-0.018259,0.997731,0.225308,-0.050966,0.253724,0.336677,-0.032236,0.225326,0.325682,-0.035064,0.285500,0.120637,-0.072987,0.273022,0.091791,-0.054442,0.221238,0.342666,-0.034982,0.316040,0.134397,-0.076087,0.201217,0.341427,-0.033033,0.226239,0.324656,-0.034769,0.284940,0.124059,-0.072904,0.272070,0.089944,-0.054552,0.223304,0.338345,-0.034776,0.316972,0.130361,-0.076033,0.199678
20,0.167000,0.025895,-0.059175,-0.018096,0.997748,0.225217,-0.050971,0.253757,0.336561,-0.032186,0.225298,0.325605,-0.035046,0.285478,0.120566,-0.073039,0.273112,0.091681,-0.054482,0.221354,0.342608,-0.034970,0.316007,0.134282,-0.076102,0.201296,0.341446,-0.032998,0.226235,0.324646,-0.034769,0.284940,0.124060,-0.072913,0.272071,0.089936,-0.054618,0.223322,0.338365,-0.034743,0.316966,0.130325,-0.076066,0.199698
21,0.175000,0.024415,-0.060472,-0.018290,0.997704,0.225533,-0.050970,0.253630,0.336960,-0.032340,0.225396,0.325850,-0.035013,0.285556,0.120819,-0.072914,0.272784,0.092077,-0.054493,0.220899,0.342776,-0.034858,0.316128,0.134715,-0.076200,0.201013,0.341436,-0.032981,0.226229,0.324649,-0.034761,0.284941,0.124091,-0.072860,0.272074,0.089868,-0.054621,0.223326,0.338334,-0.034709,0.316972,0.130321,-0.076072,0.199693
22,0.183000,0.024858,-0.060020,-0.018225,0.997721,0.225427,-0.050963,0.253668,0.336825,-0.032285,0.225353,0.325769,-0.035014,0.285520,0.120735,-0.072946,0.272896,0.091943,-0.054485,0.221052,0.342722,-0.034883,0.316078,0.134568,-0.076165,0.201110,0.341416,-0.033005,0.226230,0.324653,-0.034745,0.284939,0.124112,-0.072884,0.272073,0.089899,-0.054581,0.223310,0.338358,-0.034688,0.316962,0.130322,-0.076094,0.199674
23,0.192000,0.025256,-0.059708,-0.018236,0.997730,0.225329,-0.050962,0.253687,0.336709,-0.032257,0.225319,0.325690,-0.035035,0.285491,0.120649,-0.072966,0.272961,0.091825,-0.054464,0.221150,0.342661,-0.034927,0.316038,0.134438,-0.076126,0.201164,0.341442,-0.033016,0.226222,0.324646,-0.034770,0.284937,0.124100,-0.072874,0.272058,0.089915,-0.054588,0.223298,0.338352,-0.034722,0.316956,0.130348,-0.076061,0.199675
24,0.200000,0.025119,-0.059777,-0.018303,0.997728,0.225374,-0.050951,0.253688,0.336761,-0.032270,0.225329,0.325734,-0.035030,0.285501,0.120689,-0.072932,0.272955,0.091874,-0.054440,0.221135,0.342701,-0.034917,0.316050,0.134487,-0.076114,0.201160,0.341450,-0.033007,0.226213,0.324664,-0.034774,0.284939,0.124096,-0.072845,0.272087,0.089930,-0.054572,0.223319,0.338357,-0.034698,0.316959,0.130360,-0.076030,0.199692
25,0.208000,0.024777,-0.060170,-0.018276,0.997713,0.225460,-0.050954,0.253655,0.336869,-0.032294,0.225369,0.325795,-0.035012,0.285534,0.120759,-0.072921,0.272856,0.091985,-0.054465,0.221000,0.342738,-0.034877,0.316096,0.134613,-0.076153,0.201074,0.341424,-0.032987,0.226239,0.324663,-0.034749,0.284945,0.124090,-0.072851,0.272064,0.089895,-0.054595,0.223313,0.338340,-0.034711,0.316965,0.130344,-0.076053,0.199696
