,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker3,SpineRobotRear:Marker3,SpineRobotRear:Marker3,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker3,SpineRobotRear:Marker3,SpineRobotRear:Marker3,Unlabeled 1206,Unlabeled 1206,Unlabeled 1206,Unlabeled 1207,Unlabeled 1207,Unlabeled 1207,Unlabeled 1208,Unlabeled 1208,Unlabeled 1208,Unlabeled 1209,Unlabeled 1209,Unlabeled 1209,Unlabeled 1210,Unlabeled 1210,Unlabeled 1210,Unlabeled 1211,Unlabeled 1211,Unlabeled 1211
,ID,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,"39780537669B11F11571DA7D1A008C9B","39780537669B11F11571DA7D1A008C9B","39780537669B11F11571DA7D1A008C9B","39780538669B11F11571DA7D1A008C9B","39780538669B11F11571DA7D1A008C9B","39780538669B11F11571DA7D1A008C9B","39780536669B11F11571DA7D1A008C9B","39780536669B11F11571DA7D1A008C9B","39780536669B11F11571DA7D1A008C9B","294E8754A9C65F311F1","294E8754A9C65F311F1","294E8754A9C65F311F1","29DE8754A9C65F311F1","29DE8754A9C65F311F1","29DE8754A9C65F311F1","2A1E8754A9C65F311F1","2A1E8754A9C65F311F1","2A1E8754A9C65F311F1","AE33562ACC3ABB5B40248F284F55D9CE","AE33562ACC3ABB5B40248F284F55D9CE","AE33562ACC3ABB5B40248F284F55D9CE","AE33562BCC3ABB5B40248F284F55D9CE","AE33562BCC3ABB5B40248F284F55D9CE","AE33562BCC3ABB5B40248F284F55D9CE","AE335628CC3ABB5B40248F284F55D9CE","AE335628CC3ABB5B40248F284F55D9CE","AE335628CC3ABB5B40248F284F55D9CE"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1605,13.375000,0.142795,-0.144208,0.037220,0.978483,0.379912,0.142582,0.091872,0.403197,0.139385,0.063668,0.379402,0.132618,0.132328,0.357135,0.155744,0.079621,0.403149,0.139447,0.063506,0.379266,0.132668,0.132366,0.357338,0.155620,0.079755,,,,,,,,,,0.612753,0.182492,0.068929,0.601329,0.182291,0.109924,0.568546,0.175761,0.077719
1606,13.383000,0.140892,-0.143993,0.040243,0.978671,0.380518,0.142778,0.091501,0.403836,0.139575,0.063324,0.380041,0.132999,0.132002,0.357678,0.155758,0.079177,0.403838,0.139597,0.063232,0.379943,0.133053,0.131957,0.357793,0.155667,0.079342,,,,,,,,,,0.613282,0.182428,0.069349,0.602148,0.182472,0.110326,0.569542,0.176619,0.077904
1607,13.392000,0.138666,-0.145745,0.038986,0.978780,0.381303,0.142998,0.091273,0.404700,0.139602,0.063184,0.380661,0.133379,0.131810,0.358550,0.156013,0.078825,0.404638,0.139647,0.063111,0.380551,0.133444,0.131740,0.358805,0.155850,0.079035,,,,,,,,,,0.614036,0.182491,0.069800,0.602785,0.182498,0.110741,0.569981,0.176700,0.077920
1608,13.400000,0.138883,-0.147690,0.034484,0.978627,0.382128,0.143383,0.091087,0.405565,0.139824,0.063052,0.381291,0.133693,0.131604,0.359529,0.156632,0.078606,0.405321,0.139925,0.063086,0.381242,0.133722,0.131575,0.359909,0.156462,0.078604,,,,,,,,,,0.614732,0.182725,0.070304,0.603324,0.182149,0.111184,0.570929,0.176765,0.078147
1609,13.408000,0.136689,-0.151225,0.033085,0.978444,0.382880,0.143593,0.090864,0.406489,0.139831,0.063001,0.381729,0.134052,0.131408,0.360423,0.156895,0.078184,0.406281,0.139917,0.063035,0.381721,0.134046,0.131444,0.360590,0.156835,0.078120,,,,,,,,,,0.615306,0.182709,0.070647,0.603924,0.181824,0.111731,0.571889,0.176703,0.078873
1610,13.417000,0.136721,-0.150711,0.036256,0.978406,0.383280,0.143781,0.090662,0.406909,0.140144,0.062799,0.382194,0.134270,0.131215,0.360738,0.156928,0.077972,0.406802,0.140196,0.062780,0.382164,0.134274,0.131256,0.360897,0.156863,0.077947,,,,,,,,,,0.616178,0.182919,0.070995,0.604421,0.181874,0.112152,0.572216,0.176628,0.079402
1611,13.425000,0.134686,-0.149688,0.038823,0.978747,0.383912,0.143660,0.090581,0.407523,0.139996,0.062706,0.382921,0.134344,0.131182,0.361293,0.156639,0.077855,0.407534,0.140006,0.062646,0.382835,0.134403,0.131095,0.361383,0.156556,0.078036,,,,,,,,,,0.617143,0.183156,0.071297,0.605020,0.181885,0.112545,0.572961,0.176787,0.080014
1612,13.433000,0.134329,-0.150536,0.035470,0.978793,0.384658,0.143738,0.090398,0.408264,0.139921,0.062541,0.383571,0.134415,0.130995,0.362138,0.156878,0.077660,0.408144,0.139983,0.062506,0.383458,0.134495,0.130874,0.362498,0.156660,0.077898,,,,,,,,,,0.617779,0.183496,0.071631,0.605748,0.181812,0.113043,0.573429,0.176888,0.080423
1613,13.442000,0.132877,-0.151023,0.029851,0.979104,0.385491,0.143857,0.090186,0.409036,0.139733,0.062319,0.384318,0.134596,0.130794,0.363118,0.157242,0.077443,0.408813,0.139818,0.062398,0.384263,0.134657,0.130645,0.363451,0.157066,0.077535,,,,,,,,,,0.618182,0.183658,0.072151,0.606408,0.181668,0.113584,0.574316,0.177618,0.080610
1614,13.450000,0.131066,-0.150762,0.028147,0.979439,0.386056,0.143973,0.089995,0.409559,0.139672,0.062120,0.384887,0.134844,0.130633,0.363722,0.157403,0.077232,0.409529,0.139667,0.062199,0.384868,0.134910,0.130392,0.363767,0.157357,0.077341,,,,,,,,,,0.618785,0.183523,0.072578,0.606971,0.181621,0.114117,0.574891,0.177346,0.080916
1615,13.458000,0.129886,-0.150330,0.032349,0.979533,0.386455,0.143992,0.089841,0.410000,0.139778,0.061987,0.385347,0.135001,0.130511,0.364019,0.157198,0.077023,0.409973,0.139767,0.062086,0.385319,0.135095,0.130164,0.364066,0.157143,0.077167,,,,,,,,,,0.619685,0.183547,0.073022,0.607657,0.181717,0.114601,0.575406,0.177679,0.081147
1616,13.467000,0.127179,-0.151806,0.034178,0.979598,0.387121,0.143930,0.089710,0.410773,0.139612,0.061965,0.385890,0.135172,0.130428,0.364699,0.157008,0.076737,0.410669,0.139642,0.062036,0.385803,0.135286,0.130102,0.364890,0.156875,0.076942,,,,,,,,,,0.620529,0.183759,0.073445,0.608438,0.182117,0.114830,0.575863,0.177463,0.081560
1617,13.475000,0.126222,-0.152098,0.033780,0.979690,0.387881,0.144028,0.089584,0.411543,0.139633,0.061859,0.386620,0.135342,0.130317,0.365481,0.157108,0.076577,0.411354,0.139707,0.061908,0.386522,0.135437,0.130093,0.365864,0.156883,0.076804,,,,,,,,,,0.621131,0.183866,0.073836,0.609445,0.182471,0.115053,0.576599,0.177479,0.082014
1618,13.483000,0.126743,-0.150778,0.036327,0.979736,0.388610,0.144076,0.089465,0.412241,0.139815,0.061692,0.387478,0.135378,0.130199,0.366113,0.157035,0.076505,0.412176,0.139858,0.061630,0.387340,0.135475,0.130040,0.366430,0.156816,0.076851,,,,,,,,,,0.621629,0.183643,0.074279,0.610320,0.182582,0.115341,0.577429,0.177407,0.082527
1619,13.492000,0.126441,-0.150228,0.041615,0.979649,0.389217,0.144120,0.089316,0.412899,0.140044,0.061559,0.388162,0.135500,0.130068,0.366589,0.156816,0.076320,0.412902,0.140076,0.061413,0.387991,0.135600,0.129952,0.366859,0.156605,0.076740,,,,,,,,,,0.622022,0.183329,0.074870,0.610882,0.182369,0.115765,0.578032,0.177548,0.082894
1620,13.500000,0.126181,-0.148898,0.047122,0.979636,0.389803,0.144037,0.089163,0.413496,0.140159,0.061387,0.388891,0.135499,0.129936,0.367021,0.156452,0.076165,0.413576,0.140177,0.061154,0.388478,0.135698,0.129818,0.367144,0.156337,0.076453,,,,,,,,,,0.622494,0.183265,0.075314,0.611289,0.181845,0.116307,0.579394,0.178438,0.083222
1621,13.508000,0.125377,-0.151782,0.046262,0.979338,0.390437,0.144166,0.088890,0.414275,0.140199,0.061251,0.389274,0.135670,0.129666,0.367761,0.156628,0.075754,0.414256,0.140269,0.060969,0.388965,0.135804,0.129648,0.368067,0.156426,0.076085,,,,,,,,,,0.623541,0.183764,0.075817,0.611559,0.181284,0.116782,0.580209,0.178780,0.083718
1622,13.517000,0.125988,-0.153759,0.041198,0.979177,0.391177,0.144276,0.088661,0.415046,0.140148,0.061072,0.389822,0.135673,0.129408,0.368665,0.157008,0.075503,0.415004,0.140219,0.060839,0.389612,0.135754,0.129454,0.368921,0.156851,0.075708,,,,,,,,,,0.624320,0.184288,0.076184,0.612186,0.181227,0.117163,0.580250,0.177861,0.083949
1623,13.525000,0.125499,-0.151549,0.037437,0.979735,0.391933,0.144428,0.088431,0.415622,0.140129,0.060714,0.390737,0.135839,0.129186,0.369439,0.157316,0.075393,0.415533,0.140206,0.060546,0.390665,0.135845,0.129298,0.369572,0.157255,0.075398,,,,,,,,,,0.625058,0.184344,0.076595,0.613167,0.181825,0.117657,0.581245,0.178317,0.084265
1624,13.533000,0.122981,-0.148786,0.035764,0.980540,0.392576,0.144644,0.088244,0.416087,0.140130,0.060409,0.391592,0.136255,0.129046,0.370050,0.157545,0.075276,0.415909,0.140217,0.060379,0.391555,0.136256,0.129121,0.370276,0.157456,0.075221,,,,,,,,,,0.625735,0.184298,0.077275,0.614016,0.182538,0.118241,0.581642,0.178243,0.084564
1625,13.542000,0.120625,-0.147264,0.032975,0.981160,0.393028,0.144824,0.088147,0.416409,0.140061,0.060244,0.392146,0.136606,0.128987,0.370530,0.157804,0.075210,0.416204,0.140142,0.060300,0.392129,0.136619,0.128962,0.370737,0.157715,0.075186,,,,,,,,,,0.626536,0.184363,0.078347,0.614479,0.182596,0.118867,0.582202,0.178243,0.085068
1626,13.550000,0.117698,-0.147252,0.031906,0.981553,0.393533,0.144797,0.088061,0.416894,0.139810,0.060181,0.392635,0.136808,0.128946,0.371070,0.157773,0.075057,0.416703,0.139880,0.060263,0.392615,0.136836,0.128856,0.371277,0.157674,0.075076,,,,,,,,,,0.627182,0.184576,0.078924,0.614748,0.182321,0.119521,0.582872,0.178434,0.085541
1627,13.558000,0.115331,-0.147688,0.030107,0.981825,0.394277,0.144723,0.087868,0.417629,0.139518,0.060020,0.393324,0.136907,0.128785,0.371877,0.157742,0.074798,0.417449,0.139579,0.060135,0.393337,0.136914,0.128722,0.372010,0.157687,0.074769,,,,,,,,,,0.627944,0.184763,0.079417,0.615018,0.182113,0.120214,0.583680,0.178551,0.085895
1628,13.567000,0.111799,-0.145156,0.030093,0.982612,0.395030,0.144729,0.087504,0.418241,0.139310,0.059579,0.394278,0.137212,0.128481,0.372573,0.157666,0.074452,0.417987,0.139394,0.059755,0.394346,0.137176,0.128503,0.372697,0.157638,0.074295,,,,,,,,,,0.628706,0.184801,0.080314,0.615707,0.182279,0.121051,0.584675,0.178692,0.086832
1629,13.575000,0.110240,-0.143565,0.029861,0.983028,0.395566,0.144748,0.087098,0.418683,0.139226,0.059116,0.394940,0.137361,0.128101,0.373073,0.157656,0.074077,0.418630,0.139247,0.059135,0.394978,0.137326,0.128192,0.373093,0.157672,0.073943,,,,,,,,,,0.629666,0.184944,0.081447,0.616430,0.182573,0.121895,0.584813,0.178505,0.087539
1630,13.583000,0.109111,-0.139199,0.034221,0.983640,0.395917,0.144762,0.086756,0.418867,0.139343,0.058617,0.395676,0.137530,0.127790,0.373207,0.157413,0.073860,0.418924,0.139339,0.058496,0.395582,0.137568,0.127818,0.373228,0.157386,0.073957,,,,,,,,,,0.630446,0.185451,0.082192,0.617170,0.182387,0.122842,0.585613,0.178663,0.088221
1631,13.592000,0.106833,-0.134566,0.037336,0.984421,0.396508,0.144554,0.086519,0.419254,0.139118,0.058217,0.396662,0.137562,0.127595,0.373609,0.156983,0.073743,0.419273,0.139141,0.058033,0.396444,0.137672,0.127523,0.373779,0.156863,0.074005,,,,,,,,,,0.631161,0.185780,0.082911,0.617769,0.182185,0.123604,0.586523,0.178933,0.088672
1632,13.600000,0.104367,-0.133027,0.031978,0.985083,0.397288,0.144630,0.086232,0.419854,0.138842,0.057857,0.397537,0.137786,0.127333,0.374472,0.157262,0.073506,0.419701,0.138922,0.057801,0.397397,0.137869,0.127220,0.375002,0.156968,0.073809,,,,,,,,,,0.632078,0.185767,0.083929,0.618245,0.181978,0.124284,0.587556,0.178687,0.089141
1633,13.608000,0.099982,-0.132107,0.029306,0.985745,0.397979,0.144413,0.085935,0.420443,0.138253,0.057557,0.398279,0.137901,0.127089,0.375213,0.157084,0.073158,0.420333,0.138311,0.057514,0.398140,0.137991,0.126929,0.375613,0.156846,0.073482,,,,,,,,,,0.633189,0.185407,0.085037,0.618685,0.181707,0.125210,0.588058,0.178831,0.089675
1634,13.617000,0.093180,-0.130537,0.033379,0.986491,0.398275,0.143867,0.085209,0.420721,0.137436,0.056877,0.398701,0.137965,0.126454,0.375401,0.156201,0.072295,0.420596,0.137502,0.056823,0.398586,0.138029,0.126375,0.375795,0.155988,0.072512,,,,,,,,,,0.633728,0.185353,0.086030,0.619145,0.181205,0.126201,0.589186,0.179484,0.090701
1635,13.625000,0.088265,-0.130168,0.034528,0.986952,0.398526,0.143262,0.084369,0.420970,0.136568,0.056097,0.398971,0.137778,0.125672,0.375636,0.155441,0.071339,0.420961,0.136578,0.056050,0.398928,0.137798,0.125670,0.375693,0.155409,0.071392,,,,,,,,,,0.633983,0.184858,0.087805,0.619501,0.180494,0.127559,0.589738,0.179116,0.092126
1636,13.633000,0.085492,-0.129681,0.030958,0.987378,0.398606,0.142595,0.083581,0.420955,0.135596,0.055307,0.399072,0.137299,0.124908,0.375791,0.154890,0.070528,0.421053,0.135564,0.055200,0.399016,0.137325,0.124911,0.375755,0.154895,0.070627,,,,,,,,,,0.634266,0.184585,0.090269,0.619468,0.179300,0.130049,0.589899,0.177821,0.093807
1637,13.642000,0.078095,-0.129325,0.035890,0.987871,0.398582,0.141884,0.082446,0.421000,0.134609,0.054297,0.399067,0.137253,0.123853,0.375678,0.153789,0.069189,0.421031,0.134601,0.054237,0.399023,0.137274,0.123849,0.375689,0.153777,0.069251,,,,,,,,,,0.634847,0.183738,0.092919,0.619368,0.177783,0.132506,0.590332,0.176718,0.095898
1638,13.650000,0.071214,-0.129729,0.027840,0.988597,0.398816,0.141015,0.081178,0.421094,0.133017,0.053113,0.399229,0.136857,0.122635,0.376124,0.153171,0.067784,0.421049,0.133040,0.053097,0.399196,0.136875,0.122616,0.376213,0.153125,0.067824,,,,,,,,,,0.635709,0.182740,0.095549,0.618796,0.176553,0.134431,0.590827,0.176534,0.097471
1639,13.658000,0.067741,-0.132527,0.023364,0.988586,0.399298,0.140010,0.079679,0.421635,0.131630,0.051773,0.399459,0.136079,0.121160,0.376799,0.152321,0.066103,0.421393,0.131743,0.051838,0.399432,0.136097,0.121115,0.377065,0.152191,0.066094,,,,,,,,,,0.636058,0.181609,0.098450,0.619129,0.173921,0.137233,0.590814,0.174847,0.100191
1640,13.667000,0.058572,-0.133324,0.028092,0.988941,0.399900,0.139120,0.077797,0.422367,0.130353,0.050115,0.399979,0.135995,0.119347,0.377354,0.151012,0.063929,0.422125,0.130456,0.050300,0.399975,0.136011,0.119153,0.377566,0.150906,0.063969,,,,,,,,,,0.636268,0.179898,0.102990,0.619050,0.171329,0.141192,0.591439,0.173284,0.103586
1641,13.675000,0.051109,-0.135220,0.029598,0.989054,0.400310,0.137813,0.075742,0.422903,0.128648,0.048292,0.400212,0.135314,0.117334,0.377816,0.149476,0.061599,0.422759,0.128705,0.048482,0.400238,0.135316,0.117111,0.377921,0.149423,0.061635,,,,,,,,,,0.636575,0.177765,0.106774,0.618997,0.168475,0.144633,0.591773,0.172020,0.106560
1642,13.683000,0.042481,-0.139100,0.025354,0.989042,0.401131,0.136760,0.073572,0.423829,0.126916,0.046447,0.400686,0.134918,0.115197,0.378877,0.148448,0.059073,0.423843,0.126911,0.046406,0.400635,0.134945,0.115146,0.378916,0.148424,0.059174,,,,,,,,,,0.637498,0.175081,0.110030,0.618368,0.165689,0.147007,0.592428,0.169000,0.109139
1643,13.692000,0.035958,-0.145226,0.011128,0.988682,0.402136,0.135702,0.070974,0.424826,0.124934,0.044196,0.401169,0.134239,0.112605,0.380413,0.147933,0.056122,0.424585,0.125059,0.044253,0.401194,0.134222,0.112685,0.380618,0.147831,0.055974,,,,,,,,,,0.638207,0.172709,0.113599,0.618732,0.162177,0.149970,0.593954,0.167684,0.111786
1644,13.700000,0.019514,-0.149150,0.009538,0.988576,0.403825,0.134036,0.068233,0.426636,0.122234,0.041998,0.402517,0.133913,0.109879,0.382323,0.145961,0.052821,0.426351,0.122384,0.042265,0.402591,0.133874,0.109813,0.382431,0.145904,0.052717,,,,,,,,,,0.639299,0.169871,0.119306,0.619424,0.157826,0.155116,0.594575,0.165006,0.116983
1645,13.708000,0.011017,-0.155028,0.012055,0.987775,0.405407,0.133144,0.065580,0.428560,0.120940,0.039832,0.403593,0.133742,0.107203,0.384068,0.144748,0.049703,0.428469,0.120988,0.039969,0.403658,0.133708,0.107171,0.384080,0.144743,0.049621,,,,,,,,,,0.639743,0.167333,0.124147,0.619238,0.153615,0.159380,0.594890,0.162255,0.121513
1646,13.717000,0.004027,-0.164799,0.010610,0.986262,0.407422,0.131751,0.062950,0.431016,0.119093,0.037831,0.404784,0.132906,0.104518,0.386465,0.143254,0.046502,0.430895,0.119159,0.037805,0.404766,0.132916,0.104548,0.386580,0.143192,0.046490,,,,,,,,,,0.639869,0.163885,0.128195,0.618674,0.149536,0.162208,0.596086,0.160381,0.124014
1647,13.725000,-0.003801,-0.173471,0.001799,0.984830,0.409495,0.129996,0.060266,0.433268,0.116558,0.035727,0.406152,0.131723,0.101764,0.389066,0.141706,0.043309,0.433197,0.116598,0.035763,0.406190,0.131701,0.101831,0.389104,0.141685,0.043187,,,,,,,,,,0.641153,0.159862,0.131201,0.617841,0.145016,0.164534,0.596568,0.156539,0.125943
1648,13.733000,-0.013941,-0.178363,-0.005780,0.983849,0.412311,0.128335,0.057679,0.436072,0.114039,0.033619,0.408589,0.130846,0.099104,0.392270,0.140121,0.040314,0.435883,0.114152,0.033755,0.408622,0.130826,0.099048,0.392372,0.140060,0.040281,,,,,,,,,,0.642228,0.155763,0.135797,0.619179,0.138381,0.168613,0.597861,0.152261,0.129760
1649,13.742000,-0.026890,-0.181687,-0.012960,0.982903,0.414762,0.126921,0.054927,0.438413,0.111635,0.031371,0.410811,0.130455,0.096256,0.395063,0.138674,0.037154,0.438344,0.111680,0.031500,0.410850,0.130428,0.096168,0.395075,0.138667,0.037148,,,,,,,,,,0.642830,0.152418,0.141821,0.619572,0.133069,0.173708,0.598407,0.148370,0.135010
1650,13.750000,-0.032314,-0.187693,-0.009818,0.981647,0.417019,0.125336,0.052805,0.441017,0.109876,0.029719,0.412557,0.129347,0.094038,0.397482,0.136784,0.034658,0.440762,0.110030,0.029638,0.412522,0.129371,0.094117,0.397820,0.136575,0.034620,,,,,,,,,,0.642939,0.148314,0.146824,0.619127,0.129728,0.177135,0.599111,0.145339,0.138935
1651,13.758000,-0.040567,-0.195357,-0.016982,0.979746,0.419129,0.123576,0.050656,0.443229,0.107400,0.028175,0.414078,0.128235,0.091753,0.400079,0.135094,0.032041,0.442949,0.107577,0.028137,0.414066,0.128244,0.091801,0.400282,0.134963,0.032004,,,,,,,,,,0.643180,0.146585,0.147493,0.617763,0.128200,0.178869,0.602273,0.144025,0.140103
1652,13.767000,-0.048964,-0.199066,-0.007267,0.978735,0.419995,0.121783,0.048216,0.444501,0.105542,0.026226,0.414593,0.127197,0.089176,0.400890,0.132610,0.029247,0.444348,0.105636,0.026227,0.414523,0.127226,0.088898,0.401231,0.132424,0.029719,,,,,,,,,,0.643693,0.148446,0.145997,0.617850,0.129958,0.175902,0.603537,0.147525,0.137508
1653,13.775000,-0.052928,-0.201136,0.002237,0.978130,0.420647,0.120306,0.045568,0.445503,0.104236,0.023848,0.415013,0.126101,0.086444,0.401423,0.130582,0.026412,0.445473,0.104257,0.023905,0.414945,0.126109,0.085897,0.401507,0.130553,0.026765,,,,,,,,,,0.644932,0.150736,0.141725,0.618738,0.131754,0.172384,0.600838,0.148131,0.133304
1654,13.783000,-0.059704,-0.196247,-0.004918,0.978723,0.421709,0.118649,0.042328,0.446088,0.101929,0.020555,0.416549,0.124960,0.083190,0.402492,0.129058,0.023238,0.446072,0.101956,0.020782,0.416660,0.124856,0.082728,0.402424,0.129109,0.023358,,,,,,,,,,0.644503,0.153494,0.138836,0.619131,0.134362,0.169958,0.600290,0.148464,0.129807
1655,13.792000,-0.073711,-0.189352,-0.002858,0.979135,0.422661,0.116554,0.039126,0.446696,0.099169,0.017493,0.418089,0.124023,0.079863,0.403199,0.126471,0.020022,0.446242,0.099465,0.017616,0.418077,0.124005,0.079640,0.403644,0.126220,0.020247,,,,,,,,,,0.643744,0.155596,0.137448,0.619156,0.137094,0.168655,0.599971,0.149535,0.128576
1656,13.800000,-0.081278,-0.195462,0.005853,0.977320,0.422847,0.114110,0.036785,0.447385,0.096698,0.015747,0.417697,0.122253,0.077323,0.403458,0.123378,0.017284,0.447221,0.096796,0.015744,0.417645,0.122260,0.077127,0.403768,0.123232,0.017619,,,,,,,,,,0.642598,0.157416,0.137310,0.618025,0.138737,0.168378,0.599036,0.150948,0.127568
1657,13.808000,-0.090470,-0.201337,0.015198,0.975217,0.422631,0.111657,0.034161,0.447668,0.094180,0.013775,0.416907,0.120601,0.074452,0.403318,0.120191,0.014255,0.447575,0.094238,0.013805,0.416894,0.120590,0.074318,0.403407,0.120154,0.014364,,,,,,,,,,0.641872,0.157853,0.136973,0.616560,0.140091,0.167357,0.598445,0.151770,0.126560
1658,13.817000,-0.105864,-0.199600,0.024975,0.973822,0.422668,0.108760,0.031464,0.447845,0.090908,0.011580,0.416989,0.119007,0.071450,0.403171,0.116363,0.011361,0.447720,0.090998,0.011687,0.417020,0.118944,0.071188,0.403266,0.116330,0.011482,,,,,,,,,,0.641201,0.158459,0.135237,0.614810,0.140763,0.165613,0.599165,0.152773,0.123959
1659,13.825000,-0.117480,-0.196273,0.022729,0.973221,0.423128,0.106278,0.028819,0.448026,0.087749,0.009205,0.417759,0.117457,0.068598,0.403598,0.113627,0.008653,0.447999,0.087811,0.009434,0.417927,0.117335,0.068480,0.403481,0.113670,0.008527,,,,,,,,,,0.640205,0.159617,0.134307,0.614222,0.141067,0.165057,0.597706,0.152410,0.123512
1660,13.833000,-0.129453,-0.194706,0.022124,0.972030,0.423964,0.103064,0.026385,0.448709,0.083927,0.007165,0.418743,0.115205,0.065901,0.404441,0.110061,0.006088,0.448509,0.084088,0.007346,0.418813,0.115154,0.065862,0.404486,0.110018,0.006022,,,,,,,,,,0.638889,0.161081,0.134002,0.613915,0.142247,0.164842,0.595687,0.151916,0.123318
1661,13.842000,-0.147093,-0.194816,0.036506,0.969060,0.424223,0.099886,0.024477,0.449347,0.080512,0.006001,0.418789,0.113510,0.063477,0.404532,0.105635,0.003952,0.448945,0.080829,0.006320,0.418904,0.113371,0.063209,0.404690,0.105555,0.003992,,,,,,,,,,0.637390,0.161606,0.133503,0.612308,0.142626,0.164509,0.594770,0.150362,0.122540
1662,13.850000,-0.141374,-0.198432,0.035796,0.969204,0.423465,0.099660,0.023836,0.448751,0.080550,0.005306,0.417743,0.112818,0.062955,0.403902,0.105612,0.003247,0.448621,0.080696,0.005589,0.417935,0.112622,0.062617,0.403882,0.105621,0.003237,,,,,,,,,,0.636222,0.160967,0.134700,0.611200,0.142512,0.164817,0.594291,0.150543,0.122837
1663,13.858000,-0.134862,-0.204516,0.023298,0.969249,0.423029,0.100665,0.024733,0.448207,0.081387,0.006231,0.416981,0.113234,0.063997,0.403898,0.107375,0.003971,0.447915,0.081618,0.006482,0.417093,0.112944,0.063023,0.404118,0.107319,0.004300,,,,,,,,,,0.635770,0.159824,0.135860,0.610890,0.142015,0.165722,0.594131,0.150707,0.123535
1664,13.867000,-0.131534,-0.200569,0.024789,0.970493,0.422800,0.101642,0.025552,0.447876,0.082554,0.006716,0.417056,0.113956,0.064941,0.403469,0.108416,0.004997,0.447791,0.082657,0.006948,0.417161,0.113765,0.064369,0.403474,0.108447,0.005148,,,,,,,,,,0.635821,0.159645,0.135587,0.610038,0.141503,0.165198,0.594401,0.151352,0.122832
1665,13.875000,-0.132706,-0.187523,0.025471,0.972921,0.422842,0.102543,0.026187,0.447360,0.083339,0.006746,0.418174,0.114972,0.065683,0.402993,0.109318,0.006133,0.447248,0.083438,0.006879,0.418211,0.114910,0.065518,0.403039,0.109304,0.006187,,,,,,,,,,0.636034,0.159683,0.136158,0.609682,0.140909,0.165862,0.594226,0.151038,0.123025
1666,13.883000,-0.132185,-0.178657,0.023647,0.974705,0.422875,0.103238,0.026686,0.446938,0.083927,0.006787,0.418969,0.115624,0.066277,0.402718,0.110163,0.006993,0.446667,0.084105,0.006857,0.418960,0.115589,0.066118,0.402919,0.110074,0.007110,,,,,,,,,,0.635385,0.159824,0.137854,0.608911,0.140415,0.167151,0.593446,0.150793,0.124415
1667,13.892000,-0.130167,-0.176817,0.022859,0.975331,0.422617,0.103930,0.027200,0.446580,0.084673,0.007129,0.418873,0.116150,0.066859,0.402396,0.110966,0.007612,0.446072,0.085013,0.007285,0.418871,0.116092,0.066623,0.402700,0.110825,0.007767,,,,,,,,,,0.635062,0.158522,0.139410,0.607990,0.139391,0.168167,0.593372,0.150313,0.125800
1668,13.900000,-0.127778,-0.180241,0.022691,0.975024,0.421831,0.105566,0.028061,0.445957,0.086439,0.008060,0.417804,0.117591,0.067752,0.401733,0.112667,0.008371,0.445846,0.086560,0.008290,0.417924,0.117507,0.067697,0.401700,0.112656,0.008243,,,,,,,,,,0.635634,0.157096,0.140911,0.608360,0.138521,0.169317,0.594148,0.149268,0.126595
