Format Version,1.23,Take Name,Jun12_Rigid_Des_T3,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-06-12 01.07.20.563 PM,Capture Start Frame,8563129,Total Frames in Take,5333,Total Exported Frames,5333,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1166,9.717000,0.183200,-0.058305,-0.004517,0.981335,-0.245212,0.099332,0.034074,-0.227618,0.097743,0.001889,-0.238921,0.085886,0.073007,-0.269097,0.114367,0.027325,-0.124287,-0.051736,0.009089,0.990855,-0.032554,0.138282,0.034143,-0.011044,0.141294,0.022523,-0.031888,0.139458,0.060047,-0.054731,0.134094,0.019858,-0.011139,0.141288,0.022742,-0.031422,0.139534,0.060066,-0.054937,0.134048,0.019556,-0.227974,0.097906,0.002027,-0.238949,0.085893,0.073043,-0.268748,0.114215,0.027160,,,
1167,9.725000,0.183248,-0.058699,-0.004766,0.981301,-0.245205,0.099290,0.034053,-0.227590,0.097695,0.001880,-0.238950,0.085835,0.072989,-0.269076,0.114341,0.027289,-0.122821,-0.052521,0.008658,0.991000,-0.032586,0.138301,0.034276,-0.011055,0.141337,0.022701,-0.031961,0.139399,0.060185,-0.054741,0.134168,0.019943,-0.011164,0.141329,0.022946,-0.031428,0.139485,0.060160,-0.054947,0.134123,0.019640,-0.227980,0.097868,0.002052,-0.238965,0.085836,0.073021,-0.268799,0.114225,0.027140,,,
1168,9.733000,0.183618,-0.059180,-0.003943,0.981207,-0.245226,0.099253,0.034015,-0.227569,0.097705,0.001864,-0.239000,0.085782,0.072950,-0.269110,0.114273,0.027232,-0.124393,-0.052905,0.008817,0.990782,-0.032600,0.138382,0.034422,-0.011061,0.141387,0.022853,-0.031995,0.139563,0.060327,-0.054743,0.134198,0.020085,-0.011162,0.141381,0.023101,-0.031463,0.139649,0.060319,-0.054971,0.134147,0.019762,-0.227952,0.097870,0.002050,-0.239015,0.085786,0.072968,-0.268836,0.114158,0.027087,,,
1169,9.742000,0.183018,-0.059443,-0.004232,0.981302,-0.245243,0.099238,0.033935,-0.227574,0.097639,0.001792,-0.239042,0.085808,0.072888,-0.269113,0.114267,0.027124,-0.122662,-0.053264,0.009858,0.990969,-0.032583,0.138307,0.034490,-0.011046,0.141400,0.022941,-0.031992,0.139401,0.060400,-0.054711,0.134119,0.020130,-0.011123,0.141399,0.023229,-0.031480,0.139482,0.060318,-0.055008,0.134057,0.019797,-0.227972,0.097807,0.002002,-0.239054,0.085812,0.072897,-0.268844,0.114154,0.026979,,,
1170,9.750000,0.182286,-0.059770,-0.004184,0.981418,-0.245213,0.099232,0.033832,-0.227524,0.097583,0.001703,-0.239038,0.085860,0.072809,-0.269078,0.114254,0.026983,-0.124193,-0.053100,0.009023,0.990795,-0.032587,0.138334,0.034502,-0.011045,0.141353,0.022941,-0.031991,0.139505,0.060408,-0.054723,0.134144,0.020156,-0.011132,0.141351,0.023217,-0.031458,0.139590,0.060367,-0.055008,0.134084,0.019807,-0.227971,0.097765,0.001967,-0.239036,0.085856,0.072819,-0.268829,0.114156,0.026825,,,
1171,9.758000,0.181536,-0.060807,-0.003229,0.981497,-0.245201,0.099215,0.033686,-0.227433,0.097538,0.001602,-0.239100,0.085914,0.072699,-0.269070,0.114192,0.026757,-0.125364,-0.052729,0.008939,0.990668,-0.032537,0.138376,0.034483,-0.011002,0.141360,0.022901,-0.031924,0.139608,0.060386,-0.054685,0.134161,0.020162,-0.011092,0.141357,0.023166,-0.031393,0.139694,0.060398,-0.054976,0.134098,0.019783,-0.227888,0.097708,0.001924,-0.239072,0.085898,0.072705,-0.268852,0.114116,0.026578,,,
1172,9.767000,0.181729,-0.062084,-0.001115,0.981386,-0.245171,0.099264,0.033497,-0.227291,0.097658,0.001471,-0.239149,0.085979,0.072528,-0.269073,0.114153,0.026492,-0.124885,-0.052305,0.009111,0.990750,-0.032555,0.138400,0.034400,-0.011032,0.141401,0.022802,-0.031919,0.139608,0.060304,-0.054715,0.134193,0.020095,-0.011135,0.141395,0.023043,-0.031374,0.139698,0.060358,-0.054963,0.134137,0.019729,-0.227759,0.097813,0.001869,-0.239104,0.085960,0.072508,-0.268868,0.114090,0.026299,,,
1173,9.775000,0.181433,-0.062985,-0.000877,0.981384,-0.245169,0.099232,0.033403,-0.227230,0.097609,0.001412,-0.239218,0.085973,0.072454,-0.269059,0.114115,0.026344,-0.125736,-0.051953,0.008844,0.990663,-0.032574,0.138351,0.034393,-0.011056,0.141317,0.022776,-0.031921,0.139602,0.060294,-0.054746,0.134135,0.020108,-0.011157,0.141312,0.023020,-0.031381,0.139691,0.060326,-0.054989,0.134080,0.019757,-0.227666,0.097742,0.001823,-0.239163,0.085951,0.072421,-0.268874,0.114064,0.026151,,,
1174,9.783000,0.181441,-0.063749,-0.000588,0.981333,-0.245153,0.099238,0.033319,-0.227162,0.097620,0.001357,-0.239261,0.085980,0.072380,-0.269036,0.114114,0.026222,-0.123417,-0.051739,0.009084,0.990964,-0.032537,0.138293,0.034372,-0.011027,0.141327,0.022757,-0.031870,0.139424,0.060278,-0.054714,0.134129,0.020080,-0.011102,0.141325,0.023002,-0.031419,0.139497,0.060275,-0.054983,0.134072,0.019745,-0.227633,0.097762,0.001806,-0.239203,0.085958,0.072342,-0.268843,0.114060,0.026020,,,
1175,9.792000,0.181621,-0.064828,-0.001380,0.981229,-0.245118,0.099247,0.033251,-0.227071,0.097610,0.001321,-0.239323,0.085959,0.072316,-0.268959,0.114172,0.026117,-0.121751,-0.052114,0.009223,0.991149,-0.032562,0.138245,0.034344,-0.011046,0.141330,0.022754,-0.031913,0.139290,0.060254,-0.054727,0.134117,0.020024,-0.011124,0.141326,0.022999,-0.031456,0.139363,0.060217,-0.054974,0.134065,0.019719,-0.227528,0.097742,0.001777,-0.239247,0.085924,0.072288,-0.268782,0.114133,0.025891,,,
1176,9.800000,0.181417,-0.064951,-0.001183,0.981258,-0.245136,0.099268,0.033310,-0.227079,0.097623,0.001386,-0.239350,0.085999,0.072382,-0.268980,0.114183,0.026162,-0.122280,-0.052220,0.009508,0.991075,-0.032577,0.138239,0.034391,-0.011061,0.141322,0.022801,-0.031933,0.139312,0.060300,-0.054738,0.134082,0.020072,-0.011135,0.141319,0.023047,-0.031485,0.139384,0.060266,-0.054994,0.134029,0.019762,-0.227517,0.097753,0.001813,-0.239294,0.085979,0.072340,-0.268797,0.114131,0.025971,,,
1177,9.808000,0.182272,-0.065170,-0.001477,0.981085,-0.245148,0.099256,0.033388,-0.227081,0.097658,0.001468,-0.239382,0.085914,0.072439,-0.268981,0.114197,0.026258,-0.124427,-0.052057,0.008387,0.990827,-0.032568,0.138346,0.034493,-0.011044,0.141327,0.022890,-0.031921,0.139526,0.060397,-0.054738,0.134184,0.020190,-0.011121,0.141325,0.023147,-0.031446,0.139602,0.060378,-0.055018,0.134125,0.019849,-0.227520,0.097792,0.001879,-0.239327,0.085892,0.072406,-0.268795,0.114145,0.026064,,,
1178,9.817000,0.182275,-0.065156,-0.001560,0.981085,-0.245182,0.099196,0.033438,-0.227117,0.097595,0.001516,-0.239416,0.085852,0.072487,-0.269013,0.114140,0.026309,-0.123220,-0.051203,0.005738,0.991041,-0.032572,0.138439,0.034611,-0.011045,0.141337,0.022993,-0.031892,0.139546,0.060518,-0.054780,0.134435,0.020322,-0.011145,0.141331,0.023237,-0.031465,0.139611,0.060486,-0.055096,0.134369,0.019885,-0.227545,0.097735,0.001884,-0.239350,0.085814,0.072495,-0.268828,0.114097,0.026086,,,
1179,9.825000,0.182213,-0.064681,-0.000642,0.981129,-0.245159,0.099253,0.033537,-0.227110,0.097680,0.001605,-0.239343,0.085931,0.072587,-0.269024,0.114148,0.026420,-0.120025,-0.050883,0.004908,0.991454,-0.032594,0.138405,0.034637,-0.011069,0.141348,0.023027,-0.031899,0.139342,0.060550,-0.054815,0.134525,0.020333,-0.011157,0.141343,0.023273,-0.031493,0.139402,0.060455,-0.055105,0.134469,0.019975,-0.227545,0.097839,0.001907,-0.239304,0.085903,0.072612,-0.268816,0.114086,0.026223,,,
1180,9.833000,0.182844,-0.064527,-0.001679,0.981021,-0.245155,0.099267,0.033616,-0.227131,0.097704,0.001669,-0.239339,0.085878,0.072642,-0.268997,0.114217,0.026535,-0.123435,-0.052464,0.008977,0.990924,-0.032595,0.138281,0.034643,-0.011067,0.141314,0.023060,-0.031966,0.139412,0.060550,-0.054750,0.134117,0.020319,-0.011140,0.141313,0.023334,-0.031483,0.139488,0.060493,-0.055043,0.134056,0.019986,-0.227581,0.097879,0.001946,-0.239310,0.085853,0.072680,-0.268774,0.114145,0.026343,,,
1181,9.842000,0.182370,-0.064192,-0.002155,0.981130,-0.245145,0.099248,0.033659,-0.227148,0.097641,0.001699,-0.239307,0.085890,0.072693,-0.268979,0.114213,0.026585,-0.119454,-0.051529,0.005339,0.991487,-0.032539,0.138310,0.034690,-0.011003,0.141288,0.023108,-0.031875,0.139219,0.060605,-0.054739,0.134422,0.020356,-0.011065,0.141288,0.023405,-0.031533,0.139267,0.060452,-0.055130,0.134350,0.020000,-0.227557,0.097798,0.001961,-0.239276,0.085865,0.072726,-0.268772,0.114148,0.026400,,,
1182,9.850000,0.182802,-0.064751,-0.002429,0.981012,-0.245142,0.099267,0.033621,-0.227114,0.097677,0.001678,-0.239353,0.085869,0.072649,-0.268959,0.114255,0.026537,-0.121775,-0.051281,0.004624,0.991221,-0.032586,0.138403,0.034703,-0.011048,0.141292,0.023102,-0.031914,0.139430,0.060613,-0.054797,0.134487,0.020393,-0.011133,0.141288,0.023370,-0.031507,0.139488,0.060496,-0.055127,0.134423,0.020017,-0.227561,0.097847,0.001971,-0.239318,0.085842,0.072680,-0.268742,0.114187,0.026340,,,
1183,9.858000,0.182298,-0.064656,-0.001115,0.981115,-0.245153,0.099257,0.033553,-0.227112,0.097675,0.001617,-0.239341,0.085921,0.072599,-0.269006,0.114176,0.026444,-0.122751,-0.050539,0.006509,0.991128,-0.032570,0.138457,0.034704,-0.011064,0.141395,0.023056,-0.031851,0.139542,0.060611,-0.054794,0.134434,0.020445,-0.011147,0.141391,0.023305,-0.031474,0.139599,0.060555,-0.055135,0.134365,0.020027,-0.227576,0.097851,0.001918,-0.239308,0.085895,0.072628,-0.268784,0.114105,0.026249,,,
1184,9.867000,0.181892,-0.064949,-0.002257,0.981169,-0.245168,0.099236,0.033432,-0.227126,0.097590,0.001500,-0.239393,0.085912,0.072487,-0.268983,0.114208,0.026310,-0.124447,-0.050985,0.006611,0.990893,-0.032602,0.138437,0.034680,-0.011087,0.141339,0.023041,-0.031908,0.139612,0.060583,-0.054813,0.134362,0.020415,-0.011202,0.141331,0.023298,-0.031402,0.139689,0.060544,-0.055121,0.134295,0.019962,-0.227553,0.097731,0.001857,-0.239349,0.085892,0.072473,-0.268790,0.114149,0.026125,,,
1185,9.875000,0.181548,-0.065664,-0.001706,0.981186,-0.245089,0.099287,0.033307,-0.226995,0.097631,0.001405,-0.239367,0.085997,0.072382,-0.268905,0.114235,0.026135,-0.124564,-0.051829,0.010091,0.990806,-0.032539,0.138362,0.034603,-0.011035,0.141409,0.022980,-0.031873,0.139556,0.060506,-0.054708,0.134120,0.020322,-0.011112,0.141408,0.023261,-0.031372,0.139639,0.060507,-0.055042,0.134049,0.019919,-0.227436,0.097765,0.001822,-0.239309,0.085974,0.072348,-0.268720,0.114184,0.025939,,,
1186,9.883000,0.181302,-0.065839,-0.001439,0.981220,-0.245070,0.099300,0.033192,-0.226961,0.097634,0.001299,-0.239359,0.086033,0.072276,-0.268889,0.114234,0.026002,-0.124851,-0.051619,0.009871,0.990783,-0.032516,0.138328,0.034562,-0.011014,0.141358,0.022930,-0.031841,0.139537,0.060465,-0.054692,0.134091,0.020292,-0.011082,0.141359,0.023212,-0.031373,0.139613,0.060454,-0.055037,0.134017,0.019897,-0.227396,0.097746,0.001786,-0.239293,0.086016,0.072203,-0.268722,0.114191,0.025813,,,
1187,9.892000,0.180965,-0.065541,-0.001811,0.981302,-0.245053,0.099286,0.033145,-0.226969,0.097588,0.001239,-0.239323,0.086041,0.072233,-0.268868,0.114231,0.025962,-0.125832,-0.051920,0.009028,0.990651,-0.032523,0.138387,0.034479,-0.011007,0.141358,0.022860,-0.031868,0.139643,0.060380,-0.054695,0.134160,0.020198,-0.011097,0.141355,0.023126,-0.031331,0.139730,0.060378,-0.054977,0.134098,0.019832,-0.227395,0.097694,0.001733,-0.239259,0.086027,0.072148,-0.268704,0.114187,0.025782,,,
1188,9.900000,0.181575,-0.065056,-0.001548,0.981222,-0.245047,0.099305,0.033222,-0.226988,0.097658,0.001299,-0.239273,0.086017,0.072290,-0.268879,0.114239,0.026078,-0.125459,-0.051448,0.008767,0.990725,-0.032473,0.138398,0.034457,-0.010965,0.141365,0.022820,-0.031794,0.139633,0.060358,-0.054659,0.134195,0.020192,-0.011049,0.141363,0.023082,-0.031291,0.139715,0.060382,-0.054963,0.134129,0.019802,-0.227387,0.097758,0.001760,-0.239207,0.085999,0.072216,-0.268724,0.114201,0.025895,,,
1189,9.908000,0.181406,-0.064482,-0.002281,0.981289,-0.245054,0.099255,0.033372,-0.227043,0.097578,0.001425,-0.239242,0.085970,0.072435,-0.268878,0.114218,0.026258,-0.122889,-0.051560,0.009277,0.991037,-0.032462,0.138286,0.034417,-0.010958,0.141340,0.022796,-0.031785,0.139390,0.060324,-0.054643,0.134127,0.020130,-0.011028,0.141339,0.023069,-0.031311,0.139465,0.060293,-0.054953,0.134063,0.019773,-0.227477,0.097714,0.001824,-0.239183,0.085943,0.072415,-0.268694,0.114170,0.026054,,,
1190,9.917000,0.182043,-0.063014,-0.003276,0.981264,-0.245052,0.099245,0.033611,-0.227146,0.097588,0.001603,-0.239131,0.085897,0.072636,-0.268878,0.114249,0.026594,-0.125148,-0.052134,0.008257,0.990733,-0.032485,0.138297,0.034411,-0.010958,0.141255,0.022809,-0.031844,0.139515,0.060314,-0.054654,0.134122,0.020110,-0.011048,0.141252,0.023077,-0.031308,0.139600,0.060297,-0.054935,0.134062,0.019753,-0.227588,0.097757,0.001899,-0.239102,0.085876,0.072657,-0.268663,0.114178,0.026410,,,
1191,9.925000,0.183309,-0.061770,-0.005199,0.981099,-0.245128,0.099283,0.033867,-0.227327,0.097659,0.001798,-0.239128,0.085808,0.072836,-0.268928,0.114382,0.026966,-0.122663,-0.051468,0.007678,0.991083,-0.032485,0.138262,0.034446,-0.010969,0.141255,0.022832,-0.031809,0.139347,0.060354,-0.054676,0.134183,0.020153,-0.011043,0.141253,0.023081,-0.031354,0.139420,0.060353,-0.054955,0.134125,0.019808,-0.227723,0.097845,0.001936,-0.239146,0.085802,0.072895,-0.268642,0.114263,0.026808,,,
1192,9.933000,0.183890,-0.060282,-0.006180,0.981077,-0.245206,0.099320,0.034076,-0.227513,0.097715,0.001947,-0.239097,0.085787,0.073008,-0.269010,0.114460,0.027272,-0.121957,-0.051579,0.008406,0.991159,-0.032469,0.138227,0.034479,-0.010958,0.141269,0.022869,-0.031797,0.139278,0.060388,-0.054654,0.134132,0.020179,-0.011007,0.141271,0.023145,-0.031382,0.139343,0.060326,-0.054980,0.134068,0.019847,-0.227751,0.097835,0.002000,-0.239123,0.085780,0.073090,-0.268625,0.114296,0.027070,,,
1193,9.942000,0.184548,-0.059601,-0.006836,0.980991,-0.245212,0.099344,0.034193,-0.227570,0.097767,0.002034,-0.239055,0.085750,0.073096,-0.269011,0.114516,0.027448,-0.121248,-0.052091,0.007535,0.991226,-0.032514,0.138180,0.034546,-0.010983,0.141207,0.022967,-0.031870,0.139191,0.060458,-0.054687,0.134141,0.020213,-0.011040,0.141208,0.023265,-0.031445,0.139255,0.060338,-0.055002,0.134080,0.019908,-0.227833,0.097901,0.002087,-0.239079,0.085738,0.073197,-0.268605,0.114346,0.027220,,,
1194,9.950000,0.184140,-0.058688,-0.006933,0.981122,-0.245180,0.099373,0.034223,-0.227597,0.097771,0.002034,-0.238950,0.085811,0.073127,-0.268993,0.114536,0.027510,-0.121197,-0.051957,0.007565,0.991239,-0.032472,0.138181,0.034606,-0.010945,0.141210,0.023021,-0.031822,0.139189,0.060518,-0.054650,0.134143,0.020279,-0.010988,0.141214,0.023343,-0.031426,0.139248,0.060378,-0.055001,0.134076,0.019973,-0.227872,0.097905,0.002113,-0.238978,0.085811,0.073188,-0.268614,0.114371,0.027322,,,
1195,9.958000,0.184296,-0.058358,-0.006680,0.981114,-0.245238,0.099374,0.034244,-0.227672,0.097792,0.002044,-0.238978,0.085806,0.073140,-0.269064,0.114525,0.027548,-0.119789,-0.052210,0.007750,0.991395,-0.032510,0.138221,0.034569,-0.010980,0.141295,0.023002,-0.031871,0.139158,0.060483,-0.054679,0.134211,0.020221,-0.011042,0.141295,0.023307,-0.031447,0.139221,0.060344,-0.054984,0.134153,0.019928,-0.227902,0.097912,0.002083,-0.239013,0.085803,0.073226,-0.268633,0.114335,0.027341,,,
1196,9.967000,0.184218,-0.058361,-0.006368,0.981131,-0.245231,0.099349,0.034178,-0.227660,0.097772,0.001981,-0.238967,0.085792,0.073077,-0.269066,0.114484,0.027476,-0.120431,-0.052099,0.009042,0.991313,-0.032509,0.138261,0.034524,-0.010993,0.141372,0.022942,-0.031859,0.139236,0.060437,-0.054676,0.134176,0.020194,-0.011059,0.141371,0.023246,-0.031410,0.139305,0.060304,-0.054981,0.134116,0.019890,-0.227904,0.097892,0.002048,-0.239004,0.085801,0.073125,-0.268657,0.114299,0.027304,,,
1197,9.975000,0.184033,-0.058696,-0.005842,0.981149,-0.245168,0.099371,0.034113,-0.227569,0.097795,0.001931,-0.238925,0.085836,0.073024,-0.269011,0.114481,0.027385,-0.123713,-0.052140,0.008886,0.990908,-0.032544,0.138393,0.034478,-0.011023,0.141414,0.022880,-0.031899,0.139539,0.060384,-0.054709,0.134228,0.020170,-0.011114,0.141410,0.023151,-0.031359,0.139624,0.060335,-0.054975,0.134172,0.019837,-0.227852,0.097926,0.002036,-0.238959,0.085849,0.073048,-0.268654,0.114320,0.027236,,,
1198,9.983000,0.183585,-0.059577,-0.005870,0.981179,-0.245124,0.099321,0.034009,-0.227471,0.097708,0.001859,-0.238954,0.085818,0.072943,-0.268949,0.114436,0.027227,-0.124707,-0.051974,0.009320,0.990788,-0.032542,0.138379,0.034444,-0.011028,0.141392,0.022831,-0.031888,0.139578,0.060348,-0.054711,0.134169,0.020153,-0.011135,0.141385,0.023087,-0.031309,0.139673,0.060370,-0.054960,0.134113,0.019795,-0.227869,0.097892,0.002015,-0.238972,0.085817,0.072989,-0.268656,0.114312,0.027069,,,
1199,9.992000,0.183053,-0.060103,-0.004132,0.981255,-0.245095,0.099319,0.033852,-0.227383,0.097721,0.001733,-0.238946,0.085886,0.072813,-0.268955,0.114350,0.027010,-0.125376,-0.051606,0.008971,0.990726,-0.032474,0.138363,0.034436,-0.010965,0.141341,0.022806,-0.031802,0.139595,0.060338,-0.054655,0.134152,0.020165,-0.011051,0.141339,0.023072,-0.031289,0.139679,0.060372,-0.054968,0.134084,0.019758,-0.227814,0.097903,0.001959,-0.238945,0.085878,0.072841,-0.268713,0.114256,0.026853,,,
1200,10.000000,0.182231,-0.060795,-0.003481,0.981368,-0.245108,0.099246,0.033653,-0.227344,0.097608,0.001564,-0.239008,0.085886,0.072646,-0.268971,0.114242,0.026747,-0.126232,-0.051086,0.008455,0.990648,-0.032461,0.138348,0.034437,-0.010958,0.141280,0.022783,-0.031765,0.139622,0.060335,-0.054660,0.134141,0.020192,-0.011030,0.141281,0.023058,-0.031292,0.139699,0.060342,-0.054999,0.134068,0.019789,-0.227800,0.097778,0.001890,-0.238985,0.085874,0.072644,-0.268749,0.114164,0.026574,,,
1201,10.008000,0.181339,-0.061339,-0.001955,0.981504,-0.245104,0.099243,0.033466,-0.227284,0.097590,0.001409,-0.239031,0.085978,0.072496,-0.268996,0.114162,0.026492,-0.125923,-0.051916,0.008188,0.990647,-0.032487,0.138344,0.034405,-0.010963,0.141278,0.022789,-0.031835,0.139602,0.060305,-0.054662,0.134153,0.020119,-0.011054,0.141274,0.023038,-0.031323,0.139686,0.060355,-0.054945,0.134090,0.019731,-0.227756,0.097741,0.001838,-0.238978,0.085955,0.072469,-0.268798,0.114104,0.026290,,,
1202,10.017000,0.181028,-0.062290,-0.001241,0.981503,-0.245095,0.099278,0.033268,-0.227205,0.097621,0.001251,-0.239092,0.086046,0.072320,-0.268988,0.114168,0.026234,-0.125333,-0.052122,0.008214,0.990711,-0.032518,0.138348,0.034426,-0.010991,0.141299,0.022823,-0.031877,0.139575,0.060329,-0.054688,0.134170,0.020127,-0.011083,0.141295,0.023072,-0.031358,0.139659,0.060357,-0.054956,0.134111,0.019762,-0.227685,0.097762,0.001728,-0.239014,0.086010,0.072295,-0.268805,0.114127,0.025999,,,
1203,10.025000,0.179716,-0.062239,-0.002143,0.981745,-0.245096,0.099277,0.033094,-0.227224,0.097503,0.001072,-0.239099,0.086133,0.072176,-0.268963,0.114194,0.026032,-0.122257,-0.052392,0.008455,0.991079,-0.032517,0.138303,0.034423,-0.010988,0.141344,0.022846,-0.031886,0.139371,0.060333,-0.054678,0.134194,0.020090,-0.011074,0.141339,0.023093,-0.031402,0.139448,0.060307,-0.054921,0.134143,0.019776,-0.227664,0.097622,0.001562,-0.239018,0.086101,0.072127,-0.268801,0.114161,0.025812,,,
1204,10.033000,0.179175,-0.063091,-0.002703,0.981788,-0.245047,0.099282,0.032926,-0.227131,0.097450,0.000933,-0.239128,0.086169,0.072031,-0.268883,0.114228,0.025814,-0.124296,-0.052411,0.009168,0.990818,-0.032521,0.138362,0.034390,-0.010996,0.141381,0.022799,-0.031890,0.139539,0.060295,-0.054678,0.134167,0.020076,-0.011091,0.141376,0.023055,-0.031355,0.139625,0.060285,-0.054931,0.134111,0.019735,-0.227552,0.097563,0.001408,-0.239066,0.086154,0.071957,-0.268717,0.114182,0.025631,,,
1205,10.042000,0.178245,-0.063560,-0.002931,0.981927,-0.245017,0.099308,0.032751,-0.227076,0.097404,0.000775,-0.239139,0.086263,0.071884,-0.268836,0.114258,0.025592,-0.123322,-0.052443,0.009470,0.990935,-0.032514,0.138297,0.034305,-0.010991,0.141353,0.022719,-0.031882,0.139424,0.060212,-0.054668,0.134113,0.019984,-0.011085,0.141348,0.022975,-0.031356,0.139509,0.060195,-0.054920,0.134059,0.019649,-0.227454,0.097500,0.001223,-0.239085,0.086256,0.071792,-0.268677,0.114210,0.025432,,,
1206,10.050000,0.176770,-0.064605,-0.002355,0.982127,-0.245026,0.099282,0.032556,-0.227013,0.097290,0.000627,-0.239227,0.086360,0.071743,-0.268837,0.114196,0.025299,-0.124013,-0.052021,0.008863,0.990876,-0.032505,0.138315,0.034262,-0.010986,0.141327,0.022658,-0.031854,0.139476,0.060167,-0.054675,0.134144,0.019961,-0.011082,0.141321,0.022901,-0.031337,0.139560,0.060180,-0.054917,0.134091,0.019624,-0.227394,0.097396,0.001048,-0.239165,0.086340,0.071682,-0.268682,0.114155,0.025119,,,
1207,10.058000,0.175193,-0.064989,-0.002974,0.982382,-0.245082,0.099213,0.032304,-0.227057,0.097094,0.000390,-0.239323,0.086404,0.071533,-0.268866,0.114141,0.024988,-0.123822,-0.051577,0.009141,0.990921,-0.032521,0.138321,0.034191,-0.011014,0.141346,0.022567,-0.031846,0.139473,0.060096,-0.054702,0.134144,0.019910,-0.011104,0.141341,0.022799,-0.031371,0.139550,0.060092,-0.054926,0.134095,0.019602,-0.227429,0.097195,0.000815,-0.239237,0.086366,0.071493,-0.268729,0.114118,0.024773,,,
1208,10.067000,0.174465,-0.065793,-0.002248,0.982460,-0.245068,0.099258,0.032053,-0.226983,0.097109,0.000175,-0.239367,0.086516,0.071313,-0.268855,0.114150,0.024671,-0.122811,-0.051699,0.009477,0.991037,-0.032528,0.138329,0.034148,-0.011023,0.141395,0.022532,-0.031857,0.139430,0.060055,-0.054704,0.134163,0.019855,-0.011123,0.141387,0.022759,-0.031383,0.139507,0.060041,-0.054897,0.134121,0.019571,-0.227316,0.097205,0.000534,-0.239297,0.086485,0.071280,-0.268719,0.114122,0.024481,,,
1209,10.075000,0.172233,-0.065634,-0.004348,0.982858,-0.245097,0.099206,0.031830,-0.227056,0.096842,-0.000058,-0.239408,0.086606,0.071137,-0.268827,0.114170,0.024411,-0.123015,-0.051964,0.009856,0.990994,-0.032518,0.138277,0.034165,-0.011010,0.141354,0.022558,-0.031859,0.139390,0.060072,-0.054684,0.134087,0.019865,-0.011096,0.141349,0.022784,-0.031408,0.139464,0.060071,-0.054904,0.134039,0.019565,-0.227338,0.096928,0.000236,-0.239386,0.086614,0.071051,-0.268661,0.114104,0.024302,,,
1210,10.083000,0.171161,-0.066228,-0.003876,0.983007,-0.245056,0.099248,0.031594,-0.226972,0.096824,-0.000265,-0.239410,0.086739,0.070937,-0.268784,0.114181,0.024111,-0.123895,-0.052035,0.010575,0.990874,-0.032477,0.138290,0.034164,-0.010973,0.141375,0.022551,-0.031820,0.139451,0.060069,-0.054638,0.134043,0.019872,-0.011056,0.141371,0.022783,-0.031365,0.139527,0.060074,-0.054877,0.133991,0.019554,-0.227179,0.096892,-0.000070,-0.239418,0.086765,0.070843,-0.268611,0.114099,0.024051,,,
1211,10.092000,0.170404,-0.067227,-0.004660,0.983067,-0.245020,0.099289,0.031400,-0.226888,0.096784,-0.000425,-0.239466,0.086824,0.070770,-0.268706,0.114259,0.023856,-0.125080,-0.051944,0.009966,0.990736,-0.032465,0.138391,0.034155,-0.010957,0.141420,0.022535,-0.031807,0.139611,0.060057,-0.054632,0.134141,0.019872,-0.011053,0.141414,0.022758,-0.031325,0.139692,0.060090,-0.054850,0.134091,0.019552,-0.227042,0.096848,-0.000333,-0.239498,0.086855,0.070716,-0.268515,0.114160,0.023825,,,
1212,10.100000,0.168653,-0.067180,-0.003917,0.983376,-0.245012,0.099282,0.031276,-0.226873,0.096684,-0.000539,-0.239446,0.086968,0.070691,-0.268716,0.114195,0.023675,-0.124052,-0.051754,0.010136,0.990873,-0.032466,0.138391,0.034123,-0.010964,0.141452,0.022500,-0.031796,0.139559,0.060027,-0.054637,0.134161,0.019842,-0.011056,0.141446,0.022723,-0.031324,0.139637,0.060052,-0.054857,0.134112,0.019526,-0.226977,0.096736,-0.000520,-0.239489,0.086995,0.070679,-0.268537,0.114097,0.023667,,,
1213,10.108000,0.168082,-0.067402,-0.005019,0.983453,-0.244979,0.099333,0.031174,-0.226845,0.096660,-0.000637,-0.239443,0.087045,0.070602,-0.268648,0.114293,0.023557,-0.123855,-0.051727,0.009280,0.990908,-0.032488,0.138352,0.034063,-0.010979,0.141383,0.022444,-0.031820,0.139506,0.059968,-0.054664,0.134167,0.019776,-0.011095,0.141372,0.022650,-0.031352,0.139583,0.059995,-0.054823,0.134129,0.019495,-0.226932,0.096710,-0.000645,-0.239488,0.087068,0.070612,-0.268483,0.114202,0.023553,,,
