Format Version,1.23,Take Name,Jun16_Granular_0_T1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-06-16 05.30.39.014 PM,Capture Start Frame,263615,Total Frames in Take,3564,Total Exported Frames,3564,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1033,8.608000,0.049483,0.069247,-0.012554,0.996292,0.099211,0.121410,0.100484,0.108265,0.111074,0.066438,0.115682,0.118572,0.138652,0.073687,0.134585,0.096361,0.890856,0.154339,-0.414996,0.101650,0.313000,0.158084,0.118410,0.336395,0.160596,0.111121,0.295279,0.155834,0.099601,0.307325,0.157822,0.144509,0.336677,0.160633,0.111526,0.294476,0.155736,0.099054,0.307489,0.157840,0.144502,0.108011,0.111254,0.066699,0.115717,0.118556,0.138670,0.073807,0.134490,0.096171,,,,,,,,,
1034,8.617000,0.050639,0.068982,-0.012582,0.996252,0.099568,0.121499,0.100844,0.108638,0.111239,0.066780,0.116017,0.118569,0.139015,0.074050,0.134690,0.096737,0.890231,0.152511,-0.416879,0.102181,0.313415,0.158074,0.118183,0.336794,0.160493,0.110807,0.295625,0.155818,0.099440,0.307827,0.157912,0.144301,0.337087,0.160533,0.111275,0.294815,0.155721,0.098904,0.308009,0.157932,0.144276,0.108373,0.111429,0.067071,0.116044,0.118555,0.139017,0.074178,0.134592,0.096557,,,,,,,,,
1035,8.625000,0.053015,0.069771,-0.012404,0.996076,0.099989,0.121653,0.101244,0.109008,0.111557,0.067117,0.116496,0.118542,0.139375,0.074463,0.134860,0.097239,0.889251,0.158699,-0.416271,0.103753,0.313875,0.158196,0.118085,0.337216,0.160929,0.110704,0.296105,0.155757,0.099347,0.308303,0.157901,0.144206,0.337386,0.160957,0.111180,0.295267,0.155646,0.098741,0.308572,0.157933,0.144143,0.108748,0.111726,0.067298,0.116540,0.118528,0.139441,0.074618,0.134739,0.096995,,,,,,,,,
1036,8.633000,0.054722,0.070497,-0.011206,0.995947,0.100336,0.121755,0.101547,0.109333,0.111802,0.067372,0.116900,0.118543,0.139646,0.074775,0.134920,0.097623,0.889783,0.159168,-0.414650,0.104964,0.314376,0.158230,0.117947,0.337739,0.161002,0.110646,0.296679,0.155734,0.099147,0.308711,0.157954,0.144047,0.337928,0.161033,0.111081,0.295838,0.155620,0.098567,0.308952,0.157983,0.143989,0.109151,0.111921,0.067508,0.116947,0.118527,0.139707,0.074895,0.134820,0.097388,,,,,,,,,
1037,8.642000,0.056131,0.070416,-0.011976,0.995865,0.100757,0.121842,0.101820,0.109740,0.111967,0.067620,0.117311,0.118499,0.139912,0.075220,0.135062,0.097929,0.889936,0.153456,-0.416413,0.105189,0.314788,0.158186,0.117702,0.338165,0.160673,0.110346,0.297033,0.155768,0.098946,0.309166,0.158116,0.143813,0.338449,0.160713,0.110717,0.296223,0.155664,0.098385,0.309361,0.158138,0.143823,0.109593,0.112069,0.067778,0.117372,0.118472,0.139956,0.075281,0.134996,0.097705,,,,,,,,,
1038,8.650000,0.057444,0.070942,-0.012007,0.995753,0.101188,0.121980,0.102065,0.110134,0.112192,0.067830,0.117781,0.118532,0.140131,0.075649,0.135215,0.098235,0.889048,0.156273,-0.417055,0.106013,0.315257,0.158229,0.117570,0.338603,0.160856,0.110164,0.297475,0.155716,0.098853,0.309694,0.158113,0.143694,0.338844,0.160894,0.110618,0.296550,0.155593,0.098268,0.310004,0.158149,0.143606,0.109981,0.112296,0.067972,0.117848,0.118505,0.140193,0.075727,0.135132,0.097952,,,,,,,,,
1039,8.658000,0.058421,0.070419,-0.012702,0.995724,0.101522,0.122076,0.102305,0.110487,0.112338,0.068060,0.118072,0.118533,0.140380,0.076008,0.135359,0.098474,0.889110,0.156771,-0.416272,0.107818,0.315791,0.158289,0.117336,0.339145,0.160957,0.109967,0.298051,0.155683,0.098592,0.310178,0.158226,0.143449,0.339356,0.160992,0.110369,0.297251,0.155574,0.098065,0.310459,0.158258,0.143385,0.110285,0.112467,0.068204,0.118126,0.118514,0.140454,0.076158,0.135235,0.098179,,,,,,,,,
1040,8.667000,0.058785,0.069846,-0.012932,0.995740,0.101867,0.122073,0.102550,0.110865,0.112353,0.068309,0.118373,0.118495,0.140641,0.076365,0.135373,0.098700,0.888946,0.156633,-0.416417,0.108798,0.316283,0.158320,0.116895,0.339635,0.160988,0.109520,0.298544,0.155668,0.098157,0.310672,0.158304,0.143009,0.339836,0.161023,0.109909,0.297826,0.155568,0.097686,0.310941,0.158336,0.142945,0.110522,0.112560,0.068463,0.118386,0.118497,0.140713,0.076565,0.135237,0.098508,,,,,,,,,
1041,8.675000,0.060688,0.067572,-0.012025,0.995794,0.102179,0.122152,0.102866,0.111349,0.112575,0.068630,0.118510,0.118447,0.141021,0.076678,0.135434,0.098948,0.886686,0.157987,-0.421541,0.105505,0.316814,0.158265,0.116367,0.340075,0.160952,0.108718,0.298843,0.155717,0.097836,0.311525,0.158125,0.142547,0.340427,0.161004,0.109194,0.298113,0.155622,0.097532,0.311713,0.158146,0.142416,0.111074,0.112744,0.068779,0.118551,0.118438,0.141112,0.076909,0.135268,0.098638,,,,,,,,,
1042,8.683000,0.061940,0.066971,-0.012008,0.995758,0.102513,0.122234,0.103130,0.111723,0.112740,0.068882,0.118796,0.118431,0.141295,0.077020,0.135531,0.099213,0.883741,0.154274,-0.430170,0.100768,0.317264,0.158230,0.115851,0.340409,0.160666,0.107777,0.298925,0.155926,0.097651,0.312458,0.158098,0.142124,0.340895,0.160733,0.108637,0.298360,0.155859,0.097368,0.312656,0.158118,0.142018,0.111473,0.112893,0.069013,0.118837,0.118421,0.141386,0.077250,0.135365,0.098900,,,,,,,,,
1043,8.692000,0.063511,0.064511,-0.009653,0.995847,0.102884,0.122228,0.103355,0.112312,0.112888,0.069124,0.118983,0.118363,0.141592,0.077356,0.135432,0.099349,0.882383,0.152523,-0.433571,0.100762,0.317809,0.158208,0.115437,0.340906,0.160544,0.107199,0.299338,0.155915,0.097370,0.313182,0.158166,0.141743,0.341397,0.160612,0.108131,0.298751,0.155847,0.097065,0.313395,0.158187,0.141634,0.112077,0.113034,0.069283,0.119026,0.118349,0.141659,0.077510,0.135319,0.099106,,,,,,,,,
1044,8.700000,0.065710,0.062454,-0.008385,0.995847,0.103274,0.122240,0.103601,0.112868,0.113074,0.069369,0.119216,0.118235,0.141889,0.077737,0.135412,0.099545,0.882310,0.152076,-0.433410,0.102757,0.318400,0.158182,0.115149,0.341503,0.160509,0.106923,0.299949,0.155801,0.097074,0.313750,0.158238,0.141451,0.341818,0.160557,0.107598,0.299369,0.155730,0.096717,0.313970,0.158260,0.141378,0.112629,0.113222,0.069539,0.119227,0.118233,0.141915,0.077882,0.135318,0.099399,,,,,,,,,
1045,8.708000,0.067322,0.061905,-0.009470,0.995764,0.103664,0.122331,0.103875,0.113269,0.113246,0.069624,0.119559,0.118170,0.142165,0.078163,0.135577,0.099834,0.881415,0.152334,-0.434734,0.104445,0.319014,0.158161,0.114794,0.342090,0.160504,0.106499,0.300520,0.155683,0.096776,0.314433,0.158295,0.141108,0.342352,0.160545,0.107023,0.299851,0.155599,0.096329,0.314638,0.158317,0.141071,0.113033,0.113385,0.069726,0.119555,0.118177,0.142215,0.078391,0.135435,0.099663,,,,,,,,,
1046,8.717000,0.069279,0.061211,-0.008524,0.995681,0.103970,0.122450,0.104095,0.113641,0.113518,0.069823,0.119813,0.118160,0.142394,0.078455,0.135673,0.100069,0.880821,0.152301,-0.435676,0.105571,0.319505,0.158196,0.114344,0.342563,0.160540,0.106002,0.300980,0.155659,0.096366,0.314972,0.158390,0.140666,0.342822,0.160580,0.106428,0.300323,0.155574,0.095940,0.315145,0.158409,0.140643,0.113411,0.113650,0.069901,0.119806,0.118171,0.142463,0.078812,0.135454,0.099814,,,,,,,,,
1047,8.725000,0.070739,0.058747,-0.007634,0.995734,0.104318,0.122459,0.104292,0.114174,0.113641,0.070043,0.119972,0.118075,0.142658,0.078807,0.135662,0.100176,0.879494,0.151188,-0.438968,0.104590,0.319929,0.158226,0.113949,0.342936,0.160494,0.105444,0.301270,0.155736,0.096103,0.315581,0.158447,0.140302,0.343295,0.160545,0.105925,0.300534,0.155647,0.095728,0.315749,0.158464,0.140239,0.113886,0.113809,0.070178,0.119961,0.118086,0.142704,0.079111,0.135478,0.099967,,,,,,,,,
1048,8.733000,0.071475,0.056311,-0.007193,0.995826,0.104628,0.122561,0.104556,0.114657,0.113797,0.070343,0.120095,0.118127,0.142991,0.079132,0.135758,0.100333,0.877334,0.150039,-0.443968,0.103276,0.320268,0.158341,0.113528,0.343189,0.160521,0.104772,0.301408,0.155907,0.095886,0.316208,0.158595,0.139926,0.343616,0.160582,0.105393,0.300692,0.155823,0.095540,0.316404,0.158613,0.139834,0.114401,0.113948,0.070492,0.120070,0.118141,0.143000,0.079428,0.135584,0.100170,,,,,,,,,
1049,8.742000,0.073102,0.054564,-0.009437,0.995786,0.104928,0.122687,0.104819,0.115023,0.113975,0.070612,0.120250,0.118063,0.143290,0.079510,0.136022,0.100555,0.875020,0.149545,-0.448799,0.102740,0.320717,0.158394,0.113107,0.343547,0.160524,0.104106,0.301667,0.155966,0.095670,0.316937,0.158692,0.139546,0.343961,0.160584,0.104778,0.300939,0.155881,0.095295,0.317156,0.158713,0.139454,0.114796,0.114109,0.070732,0.120220,0.118080,0.143299,0.079827,0.135836,0.100399,,,,,,,,,
1050,8.750000,0.073925,0.052904,-0.009074,0.995818,0.105168,0.122691,0.105049,0.115382,0.114039,0.070862,0.120362,0.118010,0.143564,0.079760,0.136023,0.100721,0.873556,0.148670,-0.451436,0.104898,0.321106,0.158341,0.112756,0.343889,0.160427,0.103627,0.301968,0.155809,0.095431,0.317460,0.158788,0.139212,0.344302,0.160489,0.104262,0.301289,0.155728,0.095097,0.317665,0.158806,0.139120,0.115156,0.114175,0.071007,0.120336,0.118023,0.143560,0.080018,0.135871,0.100587,,,,,,,,,
1051,8.758000,0.076829,0.051870,-0.006019,0.995676,0.105398,0.122659,0.105346,0.115747,0.114275,0.071133,0.120521,0.117828,0.143870,0.079926,0.135875,0.101034,0.872412,0.149089,-0.452886,0.107535,0.321452,0.158287,0.112399,0.344202,0.160399,0.103193,0.302272,0.155610,0.095141,0.317881,0.158852,0.138863,0.344595,0.160460,0.103698,0.301640,0.155532,0.094859,0.318043,0.158867,0.138782,0.115531,0.114404,0.071293,0.120522,0.117829,0.143881,0.080079,0.135783,0.100906,,,,,,,,,
1052,8.767000,0.079856,0.050307,-0.005930,0.995519,0.105621,0.122571,0.105724,0.116075,0.114389,0.071494,0.120621,0.117502,0.144266,0.080168,0.135823,0.101412,0.871149,0.147815,-0.455745,0.107460,0.321845,0.158171,0.111968,0.344546,0.160206,0.102624,0.302557,0.155506,0.094828,0.318431,0.158802,0.138451,0.344876,0.160257,0.103047,0.301792,0.155415,0.094535,0.318618,0.158817,0.138324,0.115883,0.114498,0.071582,0.120615,0.117508,0.144300,0.080355,0.135713,0.101280,,,,,,,,,
1053,8.775000,0.083230,0.047165,-0.006238,0.995394,0.105991,0.122530,0.106145,0.116647,0.114561,0.071927,0.120743,0.117181,0.144745,0.080585,0.135847,0.101763,0.870064,0.148059,-0.457729,0.107476,0.322128,0.158044,0.111489,0.344787,0.160080,0.102042,0.302765,0.155361,0.094438,0.318833,0.158690,0.137987,0.345135,0.160136,0.102553,0.302098,0.155281,0.094180,0.319036,0.158706,0.137843,0.116379,0.114713,0.072066,0.120739,0.117186,0.144780,0.080796,0.135724,0.101607,,,,,,,,,
1054,8.783000,0.085532,0.045195,-0.003294,0.995304,0.106316,0.122394,0.106641,0.117165,0.114648,0.072433,0.120926,0.116936,0.145280,0.080858,0.135597,0.102211,0.868473,0.149736,-0.460215,0.107407,0.322519,0.157944,0.111223,0.345113,0.160049,0.101638,0.303059,0.155217,0.094290,0.319385,0.158566,0.137741,0.345414,0.160102,0.102196,0.302386,0.155133,0.093985,0.319622,0.158586,0.137598,0.116976,0.114753,0.072515,0.120956,0.116925,0.145362,0.081057,0.135477,0.101957,,,,,,,,,
1055,8.792000,0.087270,0.043075,-0.002755,0.995249,0.106691,0.122266,0.107091,0.117691,0.114646,0.072903,0.121136,0.116681,0.145773,0.081245,0.135471,0.102597,0.867169,0.145931,-0.464001,0.106885,0.323057,0.157800,0.111135,0.345597,0.159697,0.101381,0.303456,0.155153,0.094352,0.320117,0.158551,0.137671,0.345908,0.159746,0.101808,0.302708,0.155065,0.094052,0.320316,0.158566,0.137547,0.117496,0.114754,0.072988,0.121168,0.116669,0.145859,0.081456,0.135346,0.102326,,,,,,,,,
1056,8.800000,0.089702,0.041105,-0.005253,0.995106,0.107090,0.122078,0.107625,0.118168,0.114556,0.073440,0.121369,0.116234,0.146331,0.081733,0.135445,0.103104,0.864969,0.145683,-0.468908,0.103591,0.323729,0.157502,0.110771,0.346163,0.159347,0.100766,0.303927,0.154991,0.094204,0.321096,0.158169,0.137342,0.346576,0.159408,0.101345,0.303243,0.154916,0.093971,0.321300,0.158183,0.137177,0.117951,0.114678,0.073560,0.121383,0.116229,0.146375,0.081872,0.135364,0.102962,,,,,,,,,
1057,8.808000,0.091244,0.040416,-0.006813,0.994985,0.107360,0.121882,0.108242,0.118451,0.114424,0.074047,0.121577,0.115876,0.146946,0.082054,0.135347,0.103733,0.863260,0.144844,-0.472004,0.104949,0.324360,0.157093,0.110018,0.346731,0.158886,0.099862,0.304452,0.154515,0.093590,0.321898,0.157877,0.136602,0.347243,0.158959,0.100462,0.303965,0.154463,0.093483,0.322035,0.157884,0.136438,0.118280,0.114519,0.074105,0.121569,0.115882,0.146991,0.082262,0.135229,0.103594,,,,,,,,,
1058,8.817000,0.093467,0.039577,-0.007183,0.994810,0.107886,0.121679,0.108886,0.119024,0.114359,0.074677,0.122034,0.115487,0.147586,0.082601,0.135191,0.104395,0.860013,0.146055,-0.477252,0.106187,0.324888,0.156858,0.109298,0.347129,0.158687,0.098868,0.304792,0.154166,0.093118,0.322743,0.157720,0.135907,0.347801,0.158799,0.099932,0.304298,0.154112,0.093018,0.322922,0.157729,0.135675,0.118879,0.114441,0.074754,0.122071,0.115469,0.147657,0.082729,0.135113,0.104173,,,,,,,,,
1059,8.825000,0.097019,0.037728,-0.008285,0.994533,0.108698,0.121463,0.109535,0.119935,0.114352,0.075315,0.122692,0.114960,0.148240,0.083467,0.135078,0.105051,0.858538,0.142490,-0.480238,0.109456,0.325531,0.156596,0.108667,0.347727,0.158247,0.098112,0.305349,0.153805,0.092613,0.323518,0.157737,0.135276,0.348384,0.158359,0.099076,0.304931,0.153758,0.092500,0.323665,0.157744,0.135124,0.119737,0.114464,0.075486,0.122708,0.114951,0.148252,0.083583,0.135010,0.104917,,,,,,,,,
1060,8.833000,0.100947,0.037721,-0.007349,0.994149,0.109323,0.121265,0.110174,0.120579,0.114443,0.075900,0.123318,0.114475,0.148829,0.084072,0.134875,0.105792,0.858078,0.139687,-0.481727,0.110127,0.326576,0.156217,0.108165,0.348755,0.157725,0.097554,0.306346,0.153444,0.092167,0.324626,0.157483,0.134773,0.349139,0.157784,0.097974,0.305689,0.153372,0.091983,0.324789,0.157490,0.134628,0.120341,0.114574,0.075995,0.123319,0.114476,0.148885,0.084267,0.134766,0.105635,,,,,,,,,
1061,8.842000,0.104457,0.035562,-0.007708,0.993864,0.110063,0.120994,0.110935,0.121455,0.114396,0.076663,0.123884,0.113916,0.149601,0.084850,0.134671,0.106542,0.854150,0.137385,-0.489947,0.107263,0.327166,0.155677,0.107097,0.349159,0.157016,0.096084,0.306629,0.153048,0.091471,0.325710,0.156968,0.133735,0.349843,0.157127,0.097054,0.306159,0.153003,0.091402,0.325868,0.156969,0.133502,0.121157,0.114560,0.076811,0.123901,0.113907,0.149666,0.085030,0.134571,0.106357,,,,,,,,,
1062,8.850000,0.107975,0.034329,-0.005674,0.993545,0.110763,0.120652,0.111864,0.122278,0.114341,0.077579,0.124498,0.113345,0.150518,0.085515,0.134272,0.107495,0.852288,0.133137,-0.493653,0.110391,0.328333,0.154810,0.106134,0.350261,0.155930,0.094968,0.307684,0.152103,0.090669,0.327053,0.156398,0.132766,0.350807,0.156017,0.095621,0.307069,0.152043,0.090528,0.327225,0.156400,0.132579,0.122054,0.114462,0.077724,0.124472,0.113359,0.150511,0.085768,0.134135,0.107368,,,,,,,,,
1063,8.858000,0.112454,0.032647,-0.012683,0.993039,0.111426,0.120333,0.112796,0.122913,0.114146,0.078479,0.124979,0.112497,0.151411,0.086388,0.134357,0.108499,0.849694,0.137480,-0.496237,0.113438,0.329097,0.154074,0.104916,0.350932,0.155400,0.093591,0.308369,0.151116,0.089604,0.327990,0.155707,0.131553,0.351347,0.155488,0.094336,0.307761,0.151048,0.089448,0.328214,0.155712,0.131307,0.122586,0.114327,0.078648,0.124953,0.112512,0.151435,0.086637,0.134218,0.108357,,,,,,,,,
1064,8.867000,0.119253,0.033222,-0.013681,0.992214,0.112075,0.119783,0.114076,0.123505,0.114038,0.079663,0.125657,0.111390,0.152563,0.087064,0.133922,0.110001,0.846148,0.129007,-0.503074,0.119613,0.329961,0.152834,0.103306,0.351674,0.153720,0.091706,0.309031,0.149733,0.088299,0.329177,0.155050,0.129912,0.352334,0.153827,0.092301,0.308544,0.149687,0.088253,0.329289,0.155044,0.129729,0.123383,0.114107,0.079622,0.125608,0.111416,0.152615,0.087295,0.133792,0.109969,,,,,,,,,
1065,8.875000,0.123197,0.031578,-0.016433,0.991744,0.112605,0.119243,0.115146,0.124092,0.113692,0.080721,0.126031,0.110470,0.153604,0.087692,0.133565,0.111115,0.842100,0.123605,-0.509784,0.125339,0.330632,0.151471,0.101491,0.352199,0.152062,0.089605,0.309502,0.148188,0.086808,0.330194,0.154163,0.128061,0.352816,0.152194,0.090384,0.309065,0.148145,0.086746,0.330372,0.154152,0.127811,0.123934,0.113781,0.080803,0.126026,0.110472,0.153629,0.087805,0.133503,0.111033,,,,,,,,,
1066,8.883000,0.127397,0.030172,-0.021830,0.991152,0.113202,0.118578,0.116395,0.124681,0.113177,0.081943,0.126466,0.109344,0.154800,0.088459,0.133215,0.112442,0.838330,0.124625,-0.514718,0.129368,0.331509,0.150134,0.099314,0.352936,0.150749,0.087177,0.310232,0.146619,0.084899,0.331359,0.153035,0.125865,0.353410,0.150909,0.088211,0.309782,0.146574,0.084864,0.331551,0.153015,0.125535,0.124372,0.113345,0.082265,0.126539,0.109300,0.154834,0.088646,0.133117,0.112130,,,,,,,,,
1067,8.892000,0.134550,0.032029,-0.024970,0.990074,0.113709,0.117816,0.117685,0.125010,0.112839,0.083110,0.127076,0.107949,0.155897,0.089042,0.132661,0.114047,0.836437,0.112934,-0.519296,0.133984,0.332084,0.148365,0.097290,0.353449,0.148385,0.085030,0.310674,0.144875,0.083067,0.332128,0.151834,0.123774,0.353825,0.148480,0.085537,0.310115,0.144811,0.082902,0.332363,0.151827,0.123585,0.124731,0.112998,0.083225,0.127048,0.107961,0.155976,0.089596,0.132350,0.113686,,,,,,,,,
1068,8.900000,0.139151,0.031358,-0.019213,0.989588,0.114150,0.116885,0.118841,0.125609,0.112362,0.084256,0.127508,0.106797,0.156999,0.089334,0.131494,0.115269,0.828376,0.112118,-0.530743,0.139767,0.332418,0.146687,0.094984,0.353457,0.146588,0.082174,0.310658,0.142912,0.081378,0.333137,0.150561,0.121402,0.354019,0.146757,0.082979,0.310288,0.142877,0.081360,0.333295,0.150532,0.121117,0.125435,0.112456,0.084375,0.127457,0.106829,0.156974,0.089677,0.131304,0.115117,,,,,,,,,
1069,8.908000,0.144878,0.031778,-0.017666,0.988781,0.114670,0.116272,0.120079,0.126133,0.112186,0.085441,0.128065,0.105777,0.158114,0.089812,0.130853,0.116683,0.826388,0.110014,-0.532983,0.144598,0.332778,0.145206,0.093398,0.353765,0.144992,0.080502,0.310968,0.141246,0.079926,0.333601,0.149379,0.119767,0.354085,0.145120,0.081145,0.310600,0.141202,0.079842,0.333799,0.149361,0.119539,0.126002,0.112258,0.085483,0.128017,0.105803,0.158144,0.090125,0.130682,0.116561,,,,,,,,,
1070,8.917000,0.150977,0.034605,-0.022743,0.987670,0.115125,0.115485,0.121512,0.126309,0.111711,0.086748,0.128678,0.104399,0.159322,0.090386,0.130344,0.118466,0.822681,0.110652,-0.538370,0.145292,0.333009,0.144445,0.091841,0.353828,0.144218,0.078677,0.311031,0.140426,0.078662,0.334167,0.148692,0.118186,0.354122,0.144348,0.079333,0.310620,0.140372,0.078547,0.334397,0.148676,0.117954,0.126114,0.111817,0.086864,0.128662,0.104406,0.159359,0.090683,0.130186,0.118253,,,,,,,,,
1071,8.925000,0.154332,0.035918,-0.025163,0.987045,0.115427,0.114635,0.122981,0.126483,0.111044,0.088156,0.129050,0.103233,0.160672,0.090748,0.129629,0.120115,0.818387,0.108868,-0.544913,0.146493,0.333046,0.143818,0.090460,0.353670,0.143449,0.076994,0.310869,0.139770,0.077630,0.334600,0.148234,0.116756,0.354098,0.143605,0.077721,0.310507,0.139732,0.077589,0.334775,0.148206,0.116488,0.126121,0.111237,0.088420,0.129095,0.103198,0.160765,0.091029,0.129492,0.119767,,,,,,,,,
1072,8.933000,0.160851,0.039663,-0.012894,0.986097,0.115386,0.113741,0.124432,0.126405,0.110919,0.089524,0.129421,0.102147,0.161912,0.090333,0.128155,0.121858,0.813951,0.106698,-0.551276,0.148978,0.332916,0.143249,0.089377,0.353347,0.142720,0.075626,0.310553,0.139124,0.076897,0.334847,0.147901,0.115607,0.353893,0.142878,0.076269,0.310185,0.139091,0.076891,0.334985,0.147869,0.115345,0.126265,0.110997,0.089543,0.129353,0.102180,0.161969,0.090726,0.127944,0.121731,,,,,,,,,
1073,8.942000,0.164700,0.041016,-0.014129,0.985389,0.115434,0.112913,0.125833,0.126341,0.110337,0.090871,0.129554,0.100997,0.163180,0.090407,0.127405,0.123447,0.810021,0.107788,-0.556077,0.151745,0.332547,0.142926,0.088423,0.352816,0.142408,0.074434,0.310056,0.138639,0.076233,0.334771,0.147732,0.114603,0.353395,0.142564,0.075004,0.309711,0.138612,0.076266,0.334872,0.147693,0.114329,0.126198,0.110411,0.090945,0.129512,0.101018,0.163200,0.090716,0.127245,0.123292,,,,,,,,,
1074,8.950000,0.169502,0.042200,-0.015241,0.984508,0.115391,0.112108,0.127123,0.126200,0.109847,0.092110,0.129582,0.099799,0.164316,0.090390,0.126677,0.124944,0.807008,0.109143,-0.560178,0.151745,0.332230,0.142762,0.087688,0.352353,0.142272,0.073488,0.309619,0.138435,0.075734,0.334717,0.147579,0.113841,0.352932,0.142428,0.074053,0.309279,0.138412,0.075795,0.334806,0.147533,0.113526,0.126098,0.109904,0.092126,0.129502,0.099844,0.164322,0.090688,0.126511,0.124905,,,,,,,,,
1075,8.958000,0.171232,0.042901,-0.014599,0.984188,0.115341,0.111480,0.128244,0.126114,0.109360,0.093210,0.129591,0.099057,0.165375,0.090318,0.126024,0.126145,0.804402,0.110172,-0.563954,0.150852,0.331726,0.142741,0.087079,0.351713,0.142266,0.072688,0.309003,0.138424,0.075337,0.334462,0.147533,0.113213,0.352376,0.142466,0.073459,0.308636,0.138399,0.075403,0.334573,0.147479,0.112835,0.126022,0.109417,0.093171,0.129563,0.099062,0.165469,0.090452,0.125953,0.126092,,,,,,,,,
1076,8.967000,0.172797,0.041731,-0.011522,0.984006,0.115147,0.111005,0.129058,0.126049,0.109063,0.094054,0.129340,0.098535,0.166196,0.090051,0.125418,0.126923,0.801278,0.110550,-0.568419,0.150442,0.331252,0.142690,0.086719,0.351081,0.142193,0.072112,0.308400,0.138375,0.075229,0.334276,0.147502,0.112817,0.351833,0.142418,0.072973,0.308013,0.138348,0.075305,0.334389,0.147444,0.112412,0.125949,0.109116,0.094083,0.129313,0.098545,0.166240,0.090252,0.125317,0.126818,,,,,,,,,
1077,8.975000,0.173773,0.041583,-0.011716,0.983838,0.115022,0.110783,0.129914,0.125932,0.108904,0.094908,0.129200,0.098233,0.167030,0.089935,0.125213,0.127802,0.798705,0.111657,-0.571780,0.150570,0.330906,0.142709,0.086495,0.350608,0.142235,0.071718,0.307962,0.138355,0.075204,0.334147,0.147538,0.112564,0.351327,0.142456,0.072562,0.307586,0.138331,0.075293,0.334254,0.147476,0.112138,0.125803,0.108976,0.094913,0.129155,0.098248,0.167116,0.090206,0.125074,0.127682,,,,,,,,,
1078,8.983000,0.174374,0.041140,-0.010821,0.983760,0.114936,0.110607,0.130464,0.125890,0.108789,0.095470,0.129089,0.098032,0.167582,0.089828,0.125000,0.128341,0.796918,0.112360,-0.573931,0.151328,0.330524,0.142707,0.086372,0.350145,0.142245,0.071487,0.307526,0.138297,0.075214,0.333901,0.147578,0.112416,0.350766,0.142447,0.072265,0.307163,0.138278,0.075333,0.333999,0.147503,0.111917,0.125711,0.108886,0.095498,0.129053,0.098038,0.167696,0.090173,0.124831,0.128140,,,,,,,,,
1079,8.992000,0.175613,0.039637,-0.009736,0.983613,0.114894,0.110396,0.130726,0.125968,0.108683,0.095764,0.128942,0.097747,0.167859,0.089772,0.124757,0.128555,0.794263,0.113305,-0.576977,0.152991,0.330156,0.142772,0.086224,0.349662,0.142325,0.071186,0.307086,0.138257,0.075259,0.333721,0.147734,0.112225,0.350238,0.142529,0.071981,0.306694,0.138242,0.075424,0.333827,0.147630,0.111563,0.125706,0.108831,0.095760,0.128913,0.097744,0.168012,0.090030,0.124633,0.128396,,,,,,,,,
1080,9.000000,0.176644,0.038283,-0.009004,0.983489,0.114788,0.110316,0.130903,0.125966,0.108687,0.095970,0.128738,0.097601,0.168050,0.089660,0.124659,0.128689,0.791997,0.114001,-0.579836,0.153411,0.329811,0.142776,0.086078,0.349207,0.142335,0.070900,0.306667,0.138220,0.075288,0.333558,0.147774,0.112047,0.349943,0.142575,0.071783,0.306254,0.138204,0.075466,0.333647,0.147669,0.111393,0.125671,0.108848,0.095995,0.128728,0.097587,0.168206,0.089894,0.124552,0.128511,,,,,,,,,
1081,9.008000,0.177329,0.035871,-0.008902,0.983458,0.114723,0.110279,0.131025,0.126067,0.108688,0.096143,0.128486,0.097506,0.168221,0.089616,0.124643,0.128709,0.791039,0.115385,-0.581231,0.152033,0.329602,0.142727,0.086103,0.348937,0.142342,0.070845,0.306416,0.138196,0.075392,0.333454,0.147644,0.112073,0.349704,0.142573,0.071674,0.306017,0.138179,0.075563,0.333527,0.147551,0.111484,0.125765,0.108855,0.096158,0.128479,0.097486,0.168392,0.089850,0.124537,0.128526,,,,,,,,,
1082,9.017000,0.178103,0.032843,-0.009599,0.983417,0.114764,0.110297,0.131096,0.126303,0.108728,0.096278,0.128282,0.097436,0.168353,0.089706,0.124727,0.128658,0.789310,0.115845,-0.583039,0.153739,0.329525,0.142757,0.086029,0.348790,0.142373,0.070683,0.306301,0.138133,0.075439,0.333483,0.147764,0.111965,0.349436,0.142594,0.071504,0.305874,0.138119,0.075650,0.333572,0.147640,0.111196,0.126015,0.108884,0.096318,0.128277,0.097418,0.168506,0.089943,0.124621,0.128469,,,,,,,,,
