Format Version,1.23,Take Name,Jun16_Granular_Des_T1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-06-16 05.23.28.125 PM,Capture Start Frame,211908,Total Frames in Take,4409,Total Exported Frames,4409,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133000,0.084869,-0.027802,-0.001595,0.996003,0.011368,0.098951,0.106621,0.027000,0.091027,0.074360,0.020159,0.093457,0.146978,-0.013054,0.112370,0.098524,0.808118,0.176096,-0.557388,0.072479,0.225899,0.137416,0.103675,0.245537,0.140274,0.089082,0.202973,0.135080,0.091768,0.229188,0.136893,0.130177,0.246154,0.140318,0.089932,0.202540,0.135027,0.091807,0.229311,0.136920,0.129839,0.026636,0.091222,0.074507,0.020165,0.093453,0.147026,-0.012846,0.112259,0.098375,,,,,,,,,
17,0.142000,0.085271,-0.027986,-0.001725,0.995963,0.011367,0.098973,0.106605,0.027007,0.091070,0.074343,0.020143,0.093444,0.146961,-0.013049,0.112404,0.098511,0.808142,0.176188,-0.557308,0.072618,0.225889,0.137411,0.103692,0.245529,0.140273,0.089101,0.202966,0.135067,0.091780,0.229173,0.136892,0.130194,0.246159,0.140320,0.089951,0.202493,0.135010,0.091794,0.229312,0.136920,0.129871,0.026647,0.091264,0.074471,0.020144,0.093442,0.147014,-0.012833,0.112289,0.098367,,,,,,,,,
18,0.150000,0.085245,-0.027856,-0.001008,0.995970,0.011366,0.098956,0.106623,0.027013,0.091073,0.074359,0.020155,0.093444,0.146978,-0.013071,0.112352,0.098531,0.807734,0.176507,-0.557673,0.073570,0.225887,0.137387,0.103686,0.245511,0.140263,0.089077,0.202959,0.134989,0.091795,0.229192,0.136910,0.130186,0.246150,0.140312,0.089930,0.202497,0.134932,0.091819,0.229325,0.136937,0.129858,0.026671,0.091256,0.074491,0.020153,0.093444,0.147017,-0.012851,0.112235,0.098395,,,,,,,,,
19,0.158000,0.085248,-0.027787,-0.001440,0.995971,0.011371,0.098961,0.106612,0.027005,0.091066,0.074345,0.020164,0.093440,0.146965,-0.013056,0.112378,0.098525,0.807808,0.175745,-0.557822,0.073444,0.225881,0.137403,0.103679,0.245508,0.140241,0.089066,0.202949,0.135029,0.091792,0.229188,0.136940,0.130179,0.246126,0.140287,0.089921,0.202502,0.134975,0.091820,0.229318,0.136966,0.129847,0.026659,0.091252,0.074456,0.020158,0.093443,0.147013,-0.012818,0.112251,0.098386,,,,,,,,,
20,0.167000,0.085456,-0.027883,-0.001462,0.995951,0.011374,0.098953,0.106599,0.027014,0.091071,0.074332,0.020159,0.093415,0.146952,-0.013051,0.112374,0.098514,0.808105,0.175966,-0.557449,0.072475,0.225893,0.137405,0.103673,0.245530,0.140256,0.089077,0.202965,0.135072,0.091768,0.229184,0.136886,0.130174,0.246141,0.140300,0.089935,0.202514,0.135018,0.091791,0.229318,0.136914,0.129844,0.026660,0.091261,0.074440,0.020157,0.093415,0.147009,-0.012824,0.112254,0.098370,,,,,,,,,
21,0.175000,0.085126,-0.027977,-0.001601,0.995976,0.011375,0.098942,0.106600,0.027018,0.091034,0.074340,0.020152,0.093427,0.146957,-0.013044,0.112366,0.098501,0.807681,0.176371,-0.557765,0.073771,0.225882,0.137384,0.103669,0.245505,0.140252,0.089056,0.202953,0.134979,0.091782,0.229190,0.136921,0.130169,0.246170,0.140304,0.089956,0.202488,0.134922,0.091811,0.229324,0.136948,0.129829,0.026652,0.091230,0.074459,0.020151,0.093427,0.147013,-0.012818,0.112246,0.098356,,,,,,,,,
22,0.183000,0.085384,-0.027753,-0.001110,0.995961,0.011382,0.098962,0.106610,0.027021,0.091085,0.074340,0.020179,0.093436,0.146961,-0.013054,0.112364,0.098527,0.807830,0.176510,-0.557522,0.073644,0.225891,0.137409,0.103684,0.245520,0.140286,0.089082,0.202967,0.135009,0.091785,0.229185,0.136934,0.130186,0.246157,0.140335,0.089943,0.202496,0.134951,0.091801,0.229324,0.136961,0.129860,0.026682,0.091267,0.074488,0.020175,0.093438,0.146988,-0.012827,0.112244,0.098395,,,,,,,,,
23,0.192000,0.085225,-0.027714,-0.001252,0.995975,0.011359,0.098968,0.106599,0.026992,0.091077,0.074331,0.020159,0.093452,0.146952,-0.013074,0.112374,0.098515,0.807874,0.176042,-0.557618,0.073566,0.225889,0.137407,0.103682,0.245520,0.140260,0.089078,0.202962,0.135022,0.091785,0.229185,0.136940,0.130184,0.246146,0.140307,0.089948,0.202521,0.134967,0.091821,0.229312,0.136966,0.129845,0.026632,0.091270,0.074464,0.020157,0.093452,0.146997,-0.012849,0.112255,0.098374,,,,,,,,,
24,0.200000,0.085319,-0.027958,-0.001275,0.995961,0.011371,0.098944,0.106609,0.027019,0.091058,0.074347,0.020151,0.093420,0.146964,-0.013057,0.112354,0.098515,0.807682,0.175575,-0.558118,0.072988,0.225858,0.137416,0.103648,0.245475,0.140244,0.089022,0.202914,0.135065,0.091777,0.229183,0.136938,0.130145,0.246013,0.140284,0.089757,0.202502,0.135014,0.091807,0.229302,0.136962,0.129836,0.026679,0.091240,0.074476,0.020150,0.093419,0.147007,-0.012843,0.112240,0.098379,,,,,,,,,
25,0.208000,0.085297,-0.027610,-0.001505,0.995972,0.011338,0.098967,0.106596,0.026959,0.091073,0.074323,0.020145,0.093440,0.146945,-0.013091,0.112386,0.098520,0.808082,0.175071,-0.557663,0.073253,0.225875,0.137388,0.103675,0.245514,0.140193,0.089073,0.202946,0.135041,0.091775,0.229165,0.136929,0.130178,0.246116,0.140238,0.089925,0.202508,0.134988,0.091806,0.229294,0.136955,0.129844,0.026617,0.091257,0.074447,0.020140,0.093442,0.146986,-0.012859,0.112263,0.098384,,,,,,,,,
