Format Version,1.23,Take Name,pronk,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-06-23 06.39.35.709 PM,Capture Start Frame,44738935,Total Frames in Take,7094,Total Exported Frames,7094,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
3237,26.975000,0.195878,-0.032277,-0.028313,0.979688,0.473672,0.087163,0.047707,0.489268,0.085913,0.014494,0.481751,0.072362,0.085810,0.449996,0.103213,0.042817,-0.105051,0.015388,0.050362,0.993072,0.685181,0.145116,0.029350,0.704548,0.149937,0.014911,0.689506,0.145603,0.054922,0.661489,0.139808,0.018218,0.704411,0.149920,0.014187,0.688651,0.145333,0.058310,0.661843,0.139894,0.018088,0.489226,0.085963,0.014401,0.479314,0.074330,0.084074,0.450406,0.102859,0.043198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3238,26.983000,0.195760,-0.032572,-0.027756,0.979718,0.473648,0.087183,0.047692,0.489271,0.085939,0.014491,0.481712,0.072401,0.085805,0.449960,0.103209,0.042778,-0.104135,0.015068,0.050944,0.993143,0.685162,0.145144,0.029377,0.704529,0.150015,0.014955,0.689475,0.145588,0.054951,0.661481,0.139829,0.018224,0.704378,0.149996,0.014218,0.688626,0.145313,0.058334,0.661851,0.139919,0.018092,0.489229,0.085989,0.014400,0.479333,0.074320,0.084108,0.450368,0.102858,0.043157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3239,26.992000,0.195662,-0.032075,-0.026855,0.979779,0.473626,0.087155,0.047700,0.489231,0.085933,0.014490,0.481743,0.072398,0.085812,0.449905,0.103133,0.042798,-0.104841,0.015204,0.050579,0.993086,0.685162,0.145107,0.029377,0.704531,0.149943,0.014946,0.689479,0.145585,0.054950,0.661476,0.139793,0.018235,0.704387,0.149925,0.014213,0.688627,0.145315,0.058318,0.661840,0.139881,0.018105,0.489179,0.085988,0.014400,0.479310,0.074343,0.084115,0.450343,0.102764,0.043181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240,27.000000,0.195521,-0.032294,-0.027930,0.979770,0.473613,0.087141,0.047691,0.489215,0.085878,0.014481,0.481697,0.072375,0.085806,0.449926,0.103170,0.042785,-0.104955,0.015069,0.050955,0.993056,0.685150,0.145122,0.029397,0.704518,0.149970,0.014969,0.689462,0.145608,0.054971,0.661471,0.139787,0.018252,0.704371,0.149951,0.014225,0.688589,0.145334,0.058304,0.661845,0.139878,0.018127,0.489173,0.085928,0.014389,0.479307,0.074296,0.084108,0.450336,0.102818,0.043164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3241,27.008000,0.195724,-0.031988,-0.027662,0.979747,0.473626,0.087173,0.047679,0.489213,0.085934,0.014461,0.481738,0.072397,0.085784,0.449927,0.103189,0.042791,-0.105198,0.015032,0.051120,0.993023,0.685131,0.145107,0.029388,0.704498,0.149955,0.014959,0.689441,0.145607,0.054962,0.661454,0.139759,0.018243,0.704359,0.149937,0.014222,0.688562,0.145333,0.058326,0.661819,0.139847,0.018120,0.489173,0.085983,0.014366,0.479329,0.074332,0.084093,0.450333,0.102839,0.043172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3242,27.017000,0.195668,-0.031964,-0.027609,0.979760,0.473611,0.087141,0.047685,0.489198,0.085899,0.014468,0.481726,0.072370,0.085792,0.449910,0.103154,0.042796,-0.104812,0.014934,0.051157,0.993063,0.685105,0.145098,0.029406,0.704474,0.149959,0.014984,0.689411,0.145579,0.054981,0.661430,0.139757,0.018254,0.704327,0.149940,0.014246,0.688554,0.145307,0.058319,0.661799,0.139847,0.018126,0.489155,0.085950,0.014373,0.479270,0.074340,0.084069,0.450325,0.102798,0.043179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243,27.025000,0.195916,-0.032119,-0.026984,0.979723,0.473607,0.087156,0.047676,0.489214,0.085948,0.014467,0.481718,0.072378,0.085781,0.449890,0.103143,0.042781,-0.104530,0.014844,0.050944,0.993105,0.685107,0.145110,0.029406,0.704481,0.149971,0.014990,0.689408,0.145574,0.054982,0.661432,0.139785,0.018246,0.704326,0.149951,0.014238,0.688537,0.145297,0.058313,0.661815,0.139877,0.018120,0.489174,0.085997,0.014372,0.479306,0.074311,0.084080,0.450296,0.102794,0.043162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3244,27.033000,0.195244,-0.032348,-0.027859,0.979825,0.473581,0.087129,0.047685,0.489188,0.085848,0.014478,0.481663,0.072385,0.085810,0.449894,0.103153,0.042768,-0.104559,0.014660,0.050249,0.993140,0.685099,0.145082,0.029397,0.704486,0.149916,0.014991,0.689388,0.145541,0.054975,0.661422,0.139788,0.018225,0.704327,0.149895,0.014245,0.688547,0.145274,0.058310,0.661804,0.139880,0.018091,0.489154,0.085894,0.014380,0.479272,0.074306,0.084119,0.450283,0.102814,0.043148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3245,27.042000,0.195371,-0.032289,-0.027556,0.979810,0.473564,0.087163,0.047691,0.489171,0.085899,0.014484,0.481654,0.072415,0.085812,0.449867,0.103173,0.042777,-0.104562,0.014629,0.051192,0.993092,0.685077,0.145105,0.029407,0.704453,0.149976,0.014998,0.689368,0.145572,0.054985,0.661409,0.139767,0.018238,0.704316,0.149960,0.014261,0.688491,0.145296,0.058286,0.661774,0.139855,0.018119,0.489125,0.085951,0.014397,0.479304,0.074312,0.084112,0.450284,0.102817,0.043154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3246,27.050000,0.195513,-0.032415,-0.028159,0.979761,0.473564,0.087135,0.047701,0.489171,0.085864,0.014494,0.481636,0.072365,0.085818,0.449887,0.103176,0.042791,-0.103893,0.014551,0.051130,0.993167,0.685065,0.145086,0.029432,0.704443,0.149974,0.015031,0.689353,0.145518,0.055010,0.661397,0.139766,0.018253,0.704302,0.149957,0.014294,0.688489,0.145240,0.058309,0.661764,0.139855,0.018130,0.489131,0.085912,0.014404,0.479267,0.074283,0.084091,0.450287,0.102830,0.043169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3247,27.058000,0.195098,-0.032207,-0.027578,0.979867,0.473567,0.087137,0.047717,0.489168,0.085855,0.014507,0.481664,0.072410,0.085845,0.449869,0.103146,0.042798,-0.104608,0.014665,0.051156,0.993089,0.685052,0.145090,0.029446,0.704428,0.149958,0.015036,0.689345,0.145559,0.055024,0.661383,0.139752,0.018279,0.704290,0.149941,0.014297,0.688472,0.145285,0.058292,0.661749,0.139841,0.018161,0.489122,0.085906,0.014419,0.479301,0.074317,0.084141,0.450284,0.102790,0.043176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3248,27.067000,0.195804,-0.032179,-0.026935,0.979745,0.473558,0.087139,0.047706,0.489169,0.085924,0.014498,0.481665,0.072370,0.085815,0.449840,0.103123,0.042804,-0.104331,0.015218,0.050550,0.993141,0.685056,0.145076,0.029466,0.704424,0.149926,0.015038,0.689375,0.145528,0.055039,0.661369,0.139776,0.018320,0.704274,0.149907,0.014276,0.688474,0.145244,0.058326,0.661757,0.139870,0.018204,0.489124,0.085974,0.014412,0.479298,0.074278,0.084094,0.450252,0.102771,0.043181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3249,27.075000,0.195185,-0.032131,-0.027614,0.979851,0.473531,0.087111,0.047718,0.489127,0.085835,0.014506,0.481634,0.072377,0.085842,0.449833,0.103122,0.042806,-0.104018,0.014983,0.050880,0.993160,0.685056,0.145070,0.029467,0.704426,0.149942,0.015050,0.689366,0.145507,0.055042,0.661377,0.139760,0.018309,0.704282,0.149925,0.014303,0.688482,0.145225,0.058341,0.661752,0.139851,0.018190,0.489083,0.085885,0.014417,0.479264,0.074287,0.084138,0.450245,0.102769,0.043184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250,27.083000,0.195057,-0.032449,-0.027418,0.979871,0.473541,0.087134,0.047723,0.489160,0.085852,0.014522,0.481621,0.072413,0.085857,0.449842,0.103137,0.042790,-0.103656,0.014823,0.051468,0.993170,0.685023,0.145095,0.029507,0.704389,0.150001,0.015096,0.689328,0.145518,0.055083,0.661352,0.139766,0.018341,0.704231,0.149982,0.014332,0.688458,0.145237,0.058322,0.661745,0.139861,0.018220,0.489132,0.085894,0.014428,0.479276,0.074310,0.084135,0.450216,0.102809,0.043168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251,27.092000,0.195233,-0.032318,-0.026273,0.979872,0.473496,0.087113,0.047687,0.489124,0.085876,0.014488,0.481602,0.072400,0.085818,0.449761,0.103062,0.042753,-0.103329,0.014832,0.051771,0.993188,0.684999,0.145069,0.029536,0.704361,0.149996,0.015127,0.689307,0.145478,0.055112,0.661330,0.139733,0.018369,0.704216,0.149980,0.014371,0.688417,0.145190,0.058350,0.661712,0.139826,0.018256,0.489086,0.085923,0.014399,0.479249,0.074294,0.084102,0.450158,0.102720,0.043130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3252,27.100000,0.194625,-0.032382,-0.025893,0.980001,0.473476,0.087128,0.047667,0.489114,0.085860,0.014474,0.481583,0.072469,0.085819,0.449732,0.103055,0.042708,-0.103171,0.014847,0.051949,0.993195,0.684961,0.145088,0.029568,0.704320,0.150027,0.015159,0.689270,0.145490,0.055144,0.661293,0.139748,0.018402,0.704176,0.150011,0.014403,0.688392,0.145205,0.058321,0.661674,0.139841,0.018290,0.489083,0.085902,0.014379,0.479242,0.074347,0.084115,0.450110,0.102725,0.043085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3253,27.108000,0.194678,-0.032610,-0.026280,0.979973,0.473434,0.087107,0.047669,0.489080,0.085830,0.014481,0.481518,0.072436,0.085822,0.449705,0.103054,0.042705,-0.102075,0.014667,0.052879,0.993262,0.684900,0.145097,0.029648,0.704251,0.150103,0.015250,0.689207,0.145450,0.055224,0.661242,0.139738,0.018468,0.704109,0.150089,0.014511,0.688365,0.145165,0.058373,0.661611,0.139829,0.018351,0.489050,0.085872,0.014387,0.479153,0.074336,0.084089,0.450085,0.102724,0.043084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3254,27.117000,0.194422,-0.032736,-0.025587,0.980038,0.473386,0.087118,0.047664,0.489051,0.085842,0.014485,0.481470,0.072480,0.085829,0.449639,0.103032,0.042679,-0.101199,0.014810,0.052660,0.993361,0.684847,0.145109,0.029707,0.704195,0.150130,0.015312,0.689162,0.145415,0.055283,0.661182,0.139781,0.018526,0.704073,0.150122,0.014593,0.688321,0.145126,0.058395,0.661528,0.139866,0.018415,0.489014,0.085887,0.014397,0.479138,0.074359,0.084095,0.450030,0.102695,0.043056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3255,27.125000,0.193419,-0.033195,-0.026246,0.980203,0.473339,0.087122,0.047654,0.489021,0.085755,0.014486,0.481378,0.072548,0.085853,0.449619,0.103062,0.042623,-0.100935,0.014743,0.053036,0.993369,0.684779,0.145140,0.029773,0.704124,0.150184,0.015381,0.689094,0.145436,0.055349,0.661119,0.139801,0.018588,0.704019,0.150180,0.014664,0.688216,0.145138,0.058389,0.661457,0.139884,0.018494,0.489001,0.085790,0.014395,0.479086,0.074413,0.084072,0.449968,0.102751,0.042998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3256,27.133000,0.193321,-0.032860,-0.023575,0.980302,0.473269,0.087101,0.047628,0.488970,0.085806,0.014467,0.481372,0.072586,0.085836,0.449465,0.102912,0.042583,-0.099997,0.015411,0.052135,0.993501,0.684704,0.145152,0.029825,0.704041,0.150184,0.015418,0.689052,0.145393,0.055396,0.661020,0.139879,0.018660,0.703945,0.150183,0.014701,0.688145,0.145083,0.058459,0.661354,0.139961,0.018572,0.488955,0.085840,0.014365,0.478977,0.074503,0.084050,0.449812,0.102603,0.042965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3257,27.142000,0.192738,-0.033373,-0.023422,0.980403,0.473187,0.087125,0.047627,0.488922,0.085790,0.014483,0.481251,0.072656,0.085860,0.449387,0.102928,0.042537,-0.098481,0.016723,0.052615,0.993606,0.684636,0.145168,0.029875,0.703928,0.150254,0.015428,0.689056,0.145338,0.055434,0.660923,0.139913,0.018762,0.703891,0.150269,0.014761,0.688110,0.145006,0.058506,0.661189,0.139978,0.018694,0.488931,0.085815,0.014362,0.478793,0.074595,0.084081,0.449691,0.102645,0.042928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3258,27.150000,0.192557,-0.033528,-0.022245,0.980461,0.473112,0.087089,0.047648,0.488875,0.085774,0.014516,0.481180,0.072656,0.085894,0.449281,0.102836,0.042533,-0.098101,0.017032,0.051479,0.993698,0.684532,0.145164,0.029936,0.703830,0.150215,0.015484,0.688963,0.145305,0.055494,0.660802,0.139972,0.018830,0.703805,0.150233,0.014821,0.687978,0.144966,0.058581,0.661059,0.140035,0.018770,0.488908,0.085787,0.014384,0.478810,0.074539,0.084128,0.449543,0.102576,0.042939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3259,27.158000,0.192312,-0.033511,-0.020255,0.980552,0.473048,0.087057,0.047687,0.488840,0.085782,0.014568,0.481145,0.072681,0.085949,0.449159,0.102708,0.042545,-0.098413,0.017447,0.049719,0.993750,0.684417,0.145145,0.030051,0.703727,0.150117,0.015587,0.688860,0.145289,0.055606,0.660664,0.140030,0.018959,0.703678,0.150129,0.014907,0.687901,0.144960,0.058702,0.660946,0.140098,0.018889,0.488895,0.085785,0.014420,0.478756,0.074572,0.084140,0.449401,0.102453,0.042984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3260,27.167000,0.191909,-0.034228,-0.020724,0.980597,0.472949,0.087099,0.047734,0.488779,0.085778,0.014634,0.480983,0.072744,0.086016,0.449086,0.102775,0.042550,-0.098052,0.017451,0.049302,0.993806,0.684320,0.145110,0.030129,0.703635,0.150076,0.015670,0.688762,0.145232,0.055685,0.660563,0.140023,0.019033,0.703568,0.150086,0.014950,0.687755,0.144892,0.058719,0.660887,0.140100,0.018975,0.488856,0.085773,0.014471,0.478715,0.074531,0.084300,0.449303,0.102529,0.043016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261,27.175000,0.191736,-0.034004,-0.019203,0.980669,0.472884,0.087057,0.047799,0.488722,0.085769,0.014703,0.480956,0.072744,0.086090,0.448973,0.102657,0.042606,-0.098025,0.017448,0.048362,0.993855,0.684238,0.145085,0.030220,0.703565,0.150015,0.015764,0.688676,0.145198,0.055777,0.660474,0.140043,0.019119,0.703468,0.150020,0.015011,0.687689,0.144865,0.058813,0.660833,0.140128,0.019052,0.488799,0.085764,0.014538,0.478631,0.074578,0.084330,0.449192,0.102409,0.043075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3262,27.183000,0.191794,-0.034238,-0.019916,0.980636,0.472798,0.087080,0.047828,0.488641,0.085775,0.014734,0.480842,0.072749,0.086118,0.448912,0.102717,0.042632,-0.098365,0.017185,0.047225,0.993881,0.684142,0.145082,0.030323,0.703491,0.149960,0.015878,0.688560,0.145202,0.055883,0.660375,0.140085,0.019206,0.703348,0.149955,0.015062,0.687610,0.144884,0.058871,0.660789,0.140181,0.019127,0.488747,0.085757,0.014551,0.478606,0.074519,0.084376,0.449100,0.102478,0.043143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3263,27.192000,0.190815,-0.033907,-0.019694,0.980843,0.472689,0.087068,0.047889,0.488512,0.085704,0.014788,0.480763,0.072817,0.086202,0.448791,0.102682,0.042677,-0.099803,0.016980,0.046999,0.993752,0.684067,0.145085,0.030385,0.703426,0.149915,0.015938,0.688470,0.145277,0.055947,0.660305,0.140064,0.019269,0.703271,0.149906,0.015091,0.687512,0.144967,0.058924,0.660738,0.140164,0.019190,0.488622,0.085683,0.014605,0.478527,0.074603,0.084414,0.448975,0.102444,0.043194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3264,27.200000,0.190449,-0.034052,-0.019432,0.980914,0.472594,0.087091,0.047966,0.488430,0.085709,0.014871,0.480661,0.072873,0.086293,0.448692,0.102691,0.042733,-0.101138,0.016370,0.046570,0.993647,0.683986,0.145095,0.030430,0.703368,0.149873,0.015998,0.688353,0.145351,0.055997,0.660236,0.140060,0.019293,0.703216,0.149864,0.015125,0.687349,0.145040,0.058975,0.660682,0.140163,0.019225,0.488553,0.085681,0.014681,0.478428,0.074658,0.084463,0.448862,0.102457,0.043272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3265,27.208000,0.190797,-0.033516,-0.019387,0.980866,0.472534,0.087074,0.048001,0.488336,0.085721,0.014890,0.480644,0.072832,0.086310,0.448621,0.102671,0.042803,-0.101254,0.016877,0.046295,0.993640,0.683941,0.145085,0.030448,0.703313,0.149847,0.015997,0.688332,0.145346,0.056012,0.660178,0.140063,0.019336,0.703162,0.149837,0.015139,0.687331,0.145035,0.059037,0.660617,0.140164,0.019263,0.488471,0.085691,0.014683,0.478409,0.074602,0.084545,0.448786,0.102435,0.043364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3266,27.217000,0.190556,-0.034001,-0.020729,0.980868,0.472456,0.087079,0.048030,0.488269,0.085668,0.014926,0.480509,0.072829,0.086348,0.448590,0.102741,0.042816,-0.101427,0.016635,0.046345,0.993624,0.683901,0.145097,0.030488,0.703280,0.149857,0.016044,0.688280,0.145367,0.056054,0.660144,0.140067,0.019366,0.703103,0.149842,0.015165,0.687306,0.145062,0.059112,0.660604,0.140173,0.019280,0.488417,0.085630,0.014716,0.478379,0.074541,0.084599,0.448736,0.102512,0.043394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3267,27.225000,0.190463,-0.033724,-0.020650,0.980898,0.472435,0.087058,0.048057,0.488231,0.085645,0.014945,0.480512,0.072818,0.086373,0.448562,0.102713,0.042852,-0.101286,0.016699,0.045609,0.993671,0.683865,0.145111,0.030514,0.703250,0.149846,0.016072,0.688244,0.145368,0.056080,0.660100,0.140120,0.019390,0.703080,0.149832,0.015209,0.687285,0.145068,0.059103,0.660549,0.140222,0.019304,0.488389,0.085605,0.014718,0.478331,0.074557,0.084638,0.448706,0.102479,0.043456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3268,27.233000,0.190440,-0.033868,-0.021204,0.980885,0.472385,0.087073,0.048073,0.488181,0.085640,0.014963,0.480442,0.072823,0.086390,0.448530,0.102755,0.042867,-0.101960,0.016801,0.045274,0.993616,0.683825,0.145144,0.030556,0.703213,0.149846,0.016105,0.688207,0.145433,0.056121,0.660057,0.140153,0.019440,0.703043,0.149832,0.015235,0.687224,0.145131,0.059193,0.660511,0.140256,0.019356,0.488341,0.085600,0.014733,0.478267,0.074556,0.084677,0.448674,0.102519,0.043475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,27.242000,0.190503,-0.033858,-0.021544,0.980866,0.472369,0.087062,0.048105,0.488160,0.085624,0.014991,0.480423,0.072801,0.086418,0.448524,0.102761,0.042904,-0.101670,0.016761,0.045570,0.993633,0.683807,0.145126,0.030579,0.703192,0.149849,0.016131,0.688188,0.145402,0.056144,0.660041,0.140128,0.019461,0.703024,0.149835,0.015267,0.687210,0.145100,0.059204,0.660491,0.140231,0.019377,0.488323,0.085582,0.014760,0.478268,0.074526,0.084698,0.448662,0.102526,0.043518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3270,27.250000,0.190403,-0.033663,-0.021419,0.980895,0.472360,0.087093,0.048117,0.488140,0.085654,0.014999,0.480431,0.072843,0.086431,0.448509,0.102783,0.042921,-0.101623,0.016627,0.045749,0.993631,0.683784,0.145137,0.030588,0.703170,0.149869,0.016145,0.688160,0.145412,0.056154,0.660023,0.140131,0.019464,0.703003,0.149855,0.015293,0.687189,0.145110,0.059241,0.660468,0.140233,0.019376,0.488304,0.085611,0.014768,0.478295,0.074551,0.084728,0.448647,0.102550,0.043535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3271,27.258000,0.190526,-0.033781,-0.022272,0.980848,0.472341,0.087069,0.048096,0.488115,0.085613,0.014976,0.480391,0.072793,0.086405,0.448516,0.102802,0.042907,-0.100684,0.016908,0.046571,0.993684,0.683771,0.145166,0.030580,0.703138,0.149954,0.016131,0.688167,0.145400,0.056143,0.660009,0.140144,0.019466,0.702966,0.149941,0.015278,0.687219,0.145096,0.059209,0.660454,0.140247,0.019374,0.488290,0.085566,0.014734,0.478246,0.074514,0.084693,0.448647,0.102566,0.043545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3272,27.267000,0.190194,-0.033473,-0.021942,0.980930,0.472346,0.087071,0.048126,0.488106,0.085604,0.014999,0.480426,0.072828,0.086441,0.448507,0.102782,0.042938,-0.101584,0.016691,0.045801,0.993632,0.683752,0.145122,0.030606,0.703135,0.149856,0.016161,0.688131,0.145396,0.056171,0.659989,0.140114,0.019485,0.702973,0.149843,0.015313,0.687161,0.145094,0.059234,0.660430,0.140215,0.019399,0.488276,0.085558,0.014765,0.478274,0.074557,0.084701,0.448640,0.102549,0.043564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3273,27.275000,0.191127,-0.033608,-0.021599,0.980752,0.472341,0.087073,0.048125,0.488116,0.085678,0.015002,0.480413,0.072763,0.086416,0.448493,0.102778,0.042956,-0.101569,0.016020,0.045339,0.993666,0.683731,0.145143,0.030643,0.703139,0.149863,0.016226,0.688074,0.145411,0.056215,0.659981,0.140155,0.019488,0.702951,0.149845,0.015352,0.687152,0.145123,0.059220,0.660442,0.140261,0.019391,0.488296,0.085632,0.014750,0.478216,0.074510,0.084717,0.448628,0.102536,0.043610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3274,27.283000,0.190170,-0.033852,-0.022373,0.980912,0.472308,0.087082,0.048144,0.488084,0.085598,0.015026,0.480351,0.072831,0.086464,0.448487,0.102817,0.042942,-0.101894,0.016351,0.045286,0.993630,0.683730,0.145127,0.030627,0.703130,0.149834,0.016195,0.688089,0.145411,0.056196,0.659972,0.140135,0.019490,0.702945,0.149816,0.015331,0.687159,0.145122,0.059250,0.660429,0.140239,0.019391,0.488259,0.085551,0.014789,0.478263,0.074513,0.084776,0.448614,0.102584,0.043575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3275,27.292000,0.190549,-0.033696,-0.022232,0.980847,0.472307,0.087062,0.048183,0.488077,0.085610,0.015061,0.480364,0.072785,0.086490,0.448479,0.102792,0.042999,-0.101498,0.016892,0.045093,0.993670,0.683737,0.145141,0.030619,0.703123,0.149849,0.016169,0.688123,0.145405,0.056183,0.659964,0.140170,0.019503,0.702958,0.149836,0.015334,0.687171,0.145107,0.059275,0.660399,0.140269,0.019411,0.488245,0.085565,0.014823,0.478213,0.074507,0.084788,0.448616,0.102556,0.043625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276,27.300000,0.191098,-0.033613,-0.022642,0.980734,0.472303,0.087072,0.048218,0.488062,0.085645,0.015089,0.480361,0.072744,0.086506,0.448486,0.102825,0.043058,-0.102135,0.016497,0.045274,0.993603,0.683723,0.145141,0.030649,0.703119,0.149840,0.016209,0.688088,0.145439,0.056216,0.659962,0.140145,0.019520,0.702941,0.149823,0.015347,0.687142,0.145148,0.059270,0.660415,0.140248,0.019427,0.488229,0.085604,0.014848,0.478208,0.074461,0.084852,0.448627,0.102586,0.043682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3277,27.308000,0.191015,-0.033317,-0.023512,0.980740,0.472271,0.087076,0.048254,0.487998,0.085622,0.015111,0.480342,0.072740,0.086536,0.448474,0.102868,0.043115,-0.102974,0.016345,0.044946,0.993534,0.683667,0.145178,0.030637,0.703072,0.149842,0.016198,0.688021,0.145516,0.056206,0.659908,0.140177,0.019506,0.702898,0.149824,0.015353,0.687085,0.145232,0.059281,0.660352,0.140278,0.019409,0.488165,0.085580,0.014865,0.478184,0.074458,0.084905,0.448618,0.102625,0.043744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3278,27.317000,0.191190,-0.033529,-0.023821,0.980691,0.472228,0.087072,0.048285,0.487964,0.085620,0.015146,0.480276,0.072716,0.086564,0.448443,0.102882,0.043144,-0.102867,0.016671,0.045677,0.993506,0.683531,0.145205,0.030730,0.702918,0.149898,0.016277,0.687906,0.145544,0.056296,0.659770,0.140174,0.019618,0.702749,0.149881,0.015448,0.686990,0.145263,0.059350,0.660203,0.140273,0.019519,0.488132,0.085579,0.014890,0.478104,0.074434,0.084983,0.448592,0.102633,0.043783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3279,27.325000,0.191221,-0.033445,-0.025502,0.980645,0.472148,0.087086,0.048297,0.487852,0.085588,0.015145,0.480180,0.072696,0.086567,0.448411,0.102974,0.043178,-0.103390,0.015705,0.045312,0.993484,0.683403,0.145265,0.030905,0.702822,0.149934,0.016486,0.687725,0.145626,0.056479,0.659662,0.140234,0.019749,0.702629,0.149911,0.015643,0.686849,0.145359,0.059518,0.660112,0.140337,0.019636,0.488011,0.085549,0.014906,0.478002,0.074443,0.084921,0.448559,0.102731,0.043790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3280,27.333000,0.191571,-0.033063,-0.025027,0.980603,0.472091,0.087030,0.048306,0.487779,0.085572,0.015145,0.480160,0.072622,0.086562,0.448333,0.102895,0.043212,-0.104369,0.015692,0.044728,0.993408,0.683268,0.145324,0.031074,0.702695,0.149943,0.016650,0.687585,0.145731,0.056648,0.659524,0.140298,0.019922,0.702519,0.149922,0.015824,0.686683,0.145465,0.059724,0.659960,0.140397,0.019816,0.487910,0.085545,0.014929,0.477917,0.074416,0.084890,0.448505,0.102651,0.043771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3281,27.342000,0.191880,-0.032413,-0.027026,0.980511,0.472018,0.087035,0.048304,0.487634,0.085547,0.015110,0.480112,0.072568,0.086531,0.448309,0.102991,0.043270,-0.104002,0.014682,0.043800,0.993504,0.683142,0.145347,0.031261,0.702609,0.149945,0.016884,0.687404,0.145726,0.056845,0.659414,0.140369,0.020054,0.702391,0.149916,0.016045,0.686556,0.145469,0.060030,0.659877,0.140474,0.019917,0.487757,0.085525,0.014890,0.477813,0.074390,0.084916,0.448494,0.102742,0.043819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
