Format Version,1.23,Take Name,pronk3,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-06-23 06.42.12.910 PM,Capture Start Frame,44757799,Total Frames in Take,4197,Total Exported Frames,4197,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133000,0.117840,-0.055135,-0.062963,0.989500,-0.140470,0.118884,0.034825,-0.124380,0.111233,0.002724,-0.134401,0.109628,0.074995,-0.162630,0.135792,0.026755,0.792881,0.177313,-0.569076,0.126696,0.068497,0.144761,0.035852,0.087696,0.147523,0.020668,0.045615,0.139838,0.024671,0.072180,0.146921,0.062219,0.089825,0.147868,0.019686,0.041498,0.139077,0.024881,0.072052,0.146922,0.062680,-0.124355,0.111294,0.002075,-0.134410,0.109386,0.077033,-0.162651,0.135832,0.026554,,,,,,,,,,,,
17,0.142000,0.118504,-0.055357,-0.064034,0.989339,-0.140442,0.118938,0.034795,-0.124358,0.111298,0.002688,-0.134404,0.109610,0.074954,-0.162564,0.135904,0.026743,0.792809,0.177717,-0.568860,0.127552,0.068522,0.144724,0.035824,0.087723,0.147506,0.020647,0.045653,0.139753,0.024636,0.072190,0.146912,0.062190,0.089795,0.147843,0.019667,0.041527,0.138980,0.024797,0.072062,0.146916,0.062681,-0.124335,0.111359,0.002056,-0.134365,0.109323,0.077044,-0.162603,0.135962,0.026512,,,,,,,,,,,,
18,0.150000,0.117945,-0.055319,-0.062758,0.989490,-0.140482,0.118877,0.034772,-0.124375,0.111237,0.002677,-0.134427,0.109616,0.074943,-0.162645,0.135778,0.026695,0.792888,0.177053,-0.569009,0.127321,0.068545,0.144764,0.035833,0.087749,0.147513,0.020653,0.045669,0.139821,0.024648,0.072217,0.146959,0.062198,0.089809,0.147845,0.019676,0.041528,0.139050,0.024808,0.072089,0.146963,0.062690,-0.124366,0.111305,0.002066,-0.134390,0.109335,0.077027,-0.162669,0.135824,0.026461,,,,,,,,,,,,
19,0.158000,0.117867,-0.055268,-0.062889,0.989494,-0.140467,0.118901,0.034782,-0.124367,0.111253,0.002686,-0.134408,0.109644,0.074954,-0.162627,0.135807,0.026706,0.792690,0.177781,-0.569027,0.127458,0.068553,0.144763,0.035828,0.087747,0.147547,0.020642,0.045679,0.139794,0.024650,0.072232,0.146948,0.062193,0.089825,0.147886,0.019658,0.041554,0.139021,0.024811,0.072105,0.146952,0.062686,-0.124350,0.111318,0.002058,-0.134391,0.109379,0.077025,-0.162650,0.135851,0.026486,,,,,,,,,,,,
20,0.167000,0.118105,-0.054766,-0.061453,0.989583,-0.140464,0.118846,0.034810,-0.124361,0.111257,0.002701,-0.134352,0.109593,0.074975,-0.162679,0.135689,0.026754,0.792685,0.178051,-0.568808,0.128084,0.068540,0.144726,0.035835,0.087739,0.147524,0.020657,0.045678,0.139723,0.024648,0.072204,0.146932,0.062200,0.089800,0.147862,0.019675,0.041649,0.138962,0.024784,0.072079,0.146936,0.062698,-0.124343,0.111323,0.002053,-0.134377,0.109362,0.077021,-0.162687,0.135717,0.026560,,,,,,,,,,,,
21,0.175000,0.118526,-0.054505,-0.060866,0.989584,-0.140452,0.118860,0.034834,-0.124350,0.111317,0.002713,-0.134315,0.109583,0.074989,-0.162692,0.135681,0.026799,0.792963,0.177198,-0.569011,0.126642,0.068506,0.144734,0.035834,0.087709,0.147491,0.020654,0.045625,0.139818,0.024648,0.072185,0.146893,0.062201,0.089795,0.147828,0.019669,0.041584,0.139068,0.024802,0.072059,0.146897,0.062690,-0.124319,0.111378,0.002036,-0.134358,0.109363,0.077038,-0.162704,0.135711,0.026620,,,,,,,,,,,,
22,0.183000,0.118087,-0.054380,-0.059487,0.989727,-0.140490,0.118818,0.034861,-0.124367,0.111285,0.002749,-0.134328,0.109599,0.075026,-0.162775,0.135569,0.026809,0.792977,0.177623,-0.568569,0.127933,0.068545,0.144735,0.035828,0.087757,0.147514,0.020665,0.045687,0.139751,0.024625,0.072190,0.146939,0.062196,0.089802,0.147847,0.019705,0.041618,0.138988,0.024788,0.072064,0.146943,0.062676,-0.124336,0.111348,0.002052,-0.134420,0.109418,0.077058,-0.162766,0.135581,0.026658,,,,,,,,,,,,
23,0.192000,0.117963,-0.054606,-0.062429,0.989548,-0.140456,0.118885,0.034829,-0.124385,0.111261,0.002712,-0.134339,0.109626,0.074992,-0.162643,0.135768,0.026783,0.793103,0.177228,-0.568729,0.126986,0.068526,0.144753,0.035851,0.087739,0.147513,0.020684,0.045656,0.139822,0.024650,0.072185,0.146924,0.062220,0.089811,0.147848,0.019714,0.041582,0.139065,0.024819,0.072058,0.146927,0.062699,-0.124355,0.111318,0.002061,-0.134321,0.109363,0.077056,-0.162680,0.135821,0.026570,,,,,,,,,,,,
24,0.200000,0.118298,-0.054847,-0.062685,0.989479,-0.140442,0.118912,0.034802,-0.124360,0.111301,0.002687,-0.134348,0.109623,0.074961,-0.162616,0.135813,0.026758,0.793002,0.177702,-0.568707,0.127056,0.068537,0.144763,0.035825,0.087744,0.147547,0.020655,0.045668,0.139817,0.024626,0.072198,0.146926,0.062194,0.089824,0.147885,0.019681,0.041599,0.139057,0.024795,0.072071,0.146929,0.062673,-0.124336,0.111361,0.002053,-0.134309,0.109338,0.077053,-0.162657,0.135870,0.026528,,,,,,,,,,,,
25,0.208000,0.118423,-0.055027,-0.062864,0.989442,-0.140453,0.118886,0.034826,-0.124364,0.111276,0.002715,-0.134377,0.109584,0.074985,-0.162619,0.135797,0.026779,0.792882,0.177694,-0.568776,0.127503,0.068513,0.144723,0.035829,0.087717,0.147505,0.020656,0.045646,0.139756,0.024636,0.072175,0.146909,0.062196,0.089803,0.147845,0.019681,0.041568,0.138993,0.024812,0.072048,0.146912,0.062672,-0.124336,0.111337,0.002056,-0.134391,0.109342,0.077037,-0.162640,0.135837,0.026581,,,,,,,,,,,,
